"intervention","state","lga","total_cost","target_value","state_count","lga_count","intervention_type","title","currency","target","cost_per_target"
"itn_routine","Zamfara","Shinkafi",145485542.835408,62335.9700444535,1,1,"Malaria Interventions","ITN Routine Distribution","Naira","Population",2333.89394167859
"itn_routine","Zamfara","Shinkafi",90928.46427213,62335.9700444535,1,1,"Malaria Interventions","ITN Routine Distribution","USD","Population",1.45868371354912
"itn_routine","Zamfara","Talata Mafara",230751943.988524,98869.9357189138,1,1,"Malaria Interventions","ITN Routine Distribution","Naira","Population",2333.89394167858
"itn_routine","Zamfara","Talata Mafara",144219.964992828,98869.9357189138,1,1,"Malaria Interventions","ITN Routine Distribution","USD","Population",1.45868371354912
"itn_routine","Zamfara","Tsafe",285622006.292199,122380.028154482,1,1,"Malaria Interventions","ITN Routine Distribution","Naira","Population",2333.89394167858
"itn_routine","Zamfara","Tsafe",178513.753932624,122380.028154482,1,1,"Malaria Interventions","ITN Routine Distribution","USD","Population",1.45868371354911
"itn_routine","Zamfara","Zurmi",314564174.53241,134780.835116342,1,1,"Malaria Interventions","ITN Routine Distribution","Naira","Population",2333.89394167858
"itn_routine","Zamfara","Zurmi",196602.609082756,134780.835116342,1,1,"Malaria Interventions","ITN Routine Distribution","USD","Population",1.45868371354911
"itn_routine_urban","Abia","Aba North",66266933.2536068,29447.92923055,1,1,"Malaria Interventions","ITN Routine Distribution Urban","Naira","Population",2250.30876483022
"itn_routine_urban","Abia","Aba North",41416.8332835043,29447.92923055,1,1,"Malaria Interventions","ITN Routine Distribution Urban","USD","Population",1.40644297801889
"itn_routine_urban","Abia","Aba South",265095642.976582,117804.119647813,1,1,"Malaria Interventions","ITN Routine Distribution Urban","Naira","Population",2250.30876483022
"itn_routine_urban","Abia","Aba South",165684.776860364,117804.119647813,1,1,"Malaria Interventions","ITN Routine Distribution Urban","USD","Population",1.40644297801889
"itn_routine_urban","Bauchi","Bauchi",491203448.753685,232552.866167463,1,1,"Malaria Interventions","ITN Routine Distribution Urban","Naira","Population",2112.22272530482
"itn_routine_urban","Bauchi","Bauchi",307002.155471053,232552.866167463,1,1,"Malaria Interventions","ITN Routine Distribution Urban","USD","Population",1.32013920331551
"itn_routine_urban","Borno","Maiduguri",441693265.525066,248827.400693092,1,1,"Malaria Interventions","ITN Routine Distribution Urban","Naira","Population",1775.09898144159
"itn_routine_urban","Borno","Maiduguri",276058.290953166,248827.400693092,1,1,"Malaria Interventions","ITN Routine Distribution Urban","USD","Population",1.10943686340099
"itn_routine_urban","Edo","Egor",294407743.446666,101410.349165571,1,1,"Malaria Interventions","ITN Routine Distribution Urban","Naira","Population",2903.13312072313
"itn_routine_urban","Edo","Egor",184004.839654166,101410.349165571,1,1,"Malaria Interventions","ITN Routine Distribution Urban","USD","Population",1.81445820045195
"itn_routine_urban","Edo","Ikpoba Okha",321914246.449719,110885.113793726,1,1,"Malaria Interventions","ITN Routine Distribution Urban","Naira","Population",2903.13312072313
"itn_routine_urban","Edo","Ikpoba Okha",201196.404031074,110885.113793726,1,1,"Malaria Interventions","ITN Routine Distribution Urban","USD","Population",1.81445820045196
"itn_routine_urban","Edo","Oredo",324020947.13265,111610.77830697,1,1,"Malaria Interventions","ITN Routine Distribution Urban","Naira","Population",2903.13312072312
"itn_routine_urban","Edo","Oredo",202513.091957906,111610.77830697,1,1,"Malaria Interventions","ITN Routine Distribution Urban","USD","Population",1.81445820045195
"itn_routine_urban","Edo","Uhunmwonde",105334168.971745,36282.9276480123,1,1,"Malaria Interventions","ITN Routine Distribution Urban","Naira","Population",2903.13312072312
"itn_routine_urban","Edo","Uhunmwonde",65833.8556073406,36282.9276480123,1,1,"Malaria Interventions","ITN Routine Distribution Urban","USD","Population",1.81445820045195
"itn_routine_urban","Enugu","Enugu East",178983145.632674,81636.2137790091,1,1,"Malaria Interventions","ITN Routine Distribution Urban","Naira","Population",2192.44790206936
"itn_routine_urban","Enugu","Enugu East",111864.466020421,81636.2137790091,1,1,"Malaria Interventions","ITN Routine Distribution Urban","USD","Population",1.37027993879335
"itn_routine_urban","Enugu","Enugu North",156391221.401259,71331.784556271,1,1,"Malaria Interventions","ITN Routine Distribution Urban","Naira","Population",2192.44790206935
"itn_routine_urban","Enugu","Enugu North",97744.5133757869,71331.784556271,1,1,"Malaria Interventions","ITN Routine Distribution Urban","USD","Population",1.37027993879334
"itn_routine_urban","Enugu","Enugu South",127903140.152533,58338.052198098,1,1,"Malaria Interventions","ITN Routine Distribution Urban","Naira","Population",2192.44790206936
"itn_routine_urban","Enugu","Enugu South",79939.4625953331,58338.052198098,1,1,"Malaria Interventions","ITN Routine Distribution Urban","USD","Population",1.37027993879335
"itn_routine_urban","Enugu","Nsukka",199863511.522991,91159.9821069172,1,1,"Malaria Interventions","ITN Routine Distribution Urban","Naira","Population",2192.44790206936
"itn_routine_urban","Enugu","Nsukka",124914.694701869,91159.9821069172,1,1,"Malaria Interventions","ITN Routine Distribution Urban","USD","Population",1.37027993879335
"itn_routine_urban","Federal Capital Territory","Abaji",118131499.055965,65531.8094061819,1,1,"Malaria Interventions","ITN Routine Distribution Urban","Naira","Population",1802.65889384738
"itn_routine_urban","Federal Capital Territory","Abaji",73832.1869099781,65531.8094061819,1,1,"Malaria Interventions","ITN Routine Distribution Urban","USD","Population",1.12666180865461
"itn_routine_urban","Federal Capital Territory","Abuja Municipal",1563815123.19066,867504.7334402,1,1,"Malaria Interventions","ITN Routine Distribution Urban","Naira","Population",1802.65889384736
"itn_routine_urban","Federal Capital Territory","Abuja Municipal",977384.451994163,867504.7334402,1,1,"Malaria Interventions","ITN Routine Distribution Urban","USD","Population",1.1266618086546
"itn_routine_urban","Federal Capital Territory","Bwari",461861486.896033,256211.249101207,1,1,"Malaria Interventions","ITN Routine Distribution Urban","Naira","Population",1802.65889384736
"itn_routine_urban","Federal Capital Territory","Bwari",288663.429310021,256211.249101207,1,1,"Malaria Interventions","ITN Routine Distribution Urban","USD","Population",1.1266618086546
"itn_routine_urban","Federal Capital Territory","Gwagwalada",319528360.513948,177253.922860574,1,1,"Malaria Interventions","ITN Routine Distribution Urban","Naira","Population",1802.65889384736
"itn_routine_urban","Federal Capital Territory","Gwagwalada",199705.225321218,177253.922860574,1,1,"Malaria Interventions","ITN Routine Distribution Urban","USD","Population",1.1266618086546
"itn_routine_urban","Federal Capital Territory","Kuje",195871219.394096,108656.840216761,1,1,"Malaria Interventions","ITN Routine Distribution Urban","Naira","Population",1802.65889384736
"itn_routine_urban","Federal Capital Territory","Kuje",122419.51212131,108656.840216761,1,1,"Malaria Interventions","ITN Routine Distribution Urban","USD","Population",1.1266618086546
"itn_routine_urban","Imo","Owerri Municipal",82156606.6110835,38238.708332053,1,1,"Malaria Interventions","ITN Routine Distribution Urban","Naira","Population",2148.51939813608
"itn_routine_urban","Imo","Owerri Municipal",51347.8791319272,38238.708332053,1,1,"Malaria Interventions","ITN Routine Distribution Urban","USD","Population",1.34282462383505
"itn_routine_urban","Imo","Owerri North",115584408.994621,53797.237807066,1,1,"Malaria Interventions","ITN Routine Distribution Urban","Naira","Population",2148.51939813608
"itn_routine_urban","Imo","Owerri North",72240.2556216381,53797.237807066,1,1,"Malaria Interventions","ITN Routine Distribution Urban","USD","Population",1.34282462383505
"itn_routine_urban","Imo","Owerri West",66698288.2078254,31043.8380336191,1,1,"Malaria Interventions","ITN Routine Distribution Urban","Naira","Population",2148.51939813608
"itn_routine_urban","Imo","Owerri West",41686.4301298909,31043.8380336191,1,1,"Malaria Interventions","ITN Routine Distribution Urban","USD","Population",1.34282462383505
"itn_routine_urban","Kwara","Ilorin East",188332655.07085,80888.8614738759,1,1,"Malaria Interventions","ITN Routine Distribution Urban","Naira","Population",2328.28910729167
"itn_routine_urban","Kwara","Ilorin East",117707.909419281,80888.8614738759,1,1,"Malaria Interventions","ITN Routine Distribution Urban","USD","Population",1.45518069205729
"itn_routine_urban","Kwara","Ilorin South",189956697.642125,81586.3876385555,1,1,"Malaria Interventions","ITN Routine Distribution Urban","Naira","Population",2328.28910729168
"itn_routine_urban","Kwara","Ilorin South",118722.936026328,81586.3876385555,1,1,"Malaria Interventions","ITN Routine Distribution Urban","USD","Population",1.4551806920573
"itn_routine_urban","Kwara","Ilorin West",331545249.817465,142398.660363587,1,1,"Malaria Interventions","ITN Routine Distribution Urban","Naira","Population",2328.28910729167
"itn_routine_urban","Kwara","Ilorin West",207215.781135916,142398.660363587,1,1,"Malaria Interventions","ITN Routine Distribution Urban","USD","Population",1.45518069205729
"itn_routine_urban","Lagos","Agege",341307718.900111,148944.650486335,1,1,"Malaria Interventions","ITN Routine Distribution Urban","Naira","Population",2291.50706511225
"itn_routine_urban","Lagos","Agege",213317.324312569,148944.650486335,1,1,"Malaria Interventions","ITN Routine Distribution Urban","USD","Population",1.43219191569515
"itn_routine_urban","Lagos","Ajeromi Ifelodun",508045072.959522,221707.836163549,1,1,"Malaria Interventions","ITN Routine Distribution Urban","Naira","Population",2291.50706511225
"itn_routine_urban","Lagos","Ajeromi Ifelodun",317528.170599701,221707.836163549,1,1,"Malaria Interventions","ITN Routine Distribution Urban","USD","Population",1.43219191569516
"itn_routine_urban","Lagos","Alimosho",975390569.94202,425654.620399016,1,1,"Malaria Interventions","ITN Routine Distribution Urban","Naira","Population",2291.50706511225
"itn_routine_urban","Lagos","Alimosho",609619.106213763,425654.620399016,1,1,"Malaria Interventions","ITN Routine Distribution Urban","USD","Population",1.43219191569516
"itn_routine_urban","Lagos","Amuwo Odofin",243169266.941056,106117.616062922,1,1,"Malaria Interventions","ITN Routine Distribution Urban","Naira","Population",2291.50706511226
"itn_routine_urban","Lagos","Amuwo Odofin",151980.79183816,106117.616062922,1,1,"Malaria Interventions","ITN Routine Distribution Urban","USD","Population",1.43219191569516
"itn_routine_urban","Lagos","Apapa",164825114.851032,71928.6959051806,1,1,"Malaria Interventions","ITN Routine Distribution Urban","Naira","Population",2291.50706511225
"itn_routine_urban","Lagos","Apapa",103015.696781895,71928.6959051806,1,1,"Malaria Interventions","ITN Routine Distribution Urban","USD","Population",1.43219191569516
"itn_routine_urban","Lagos","Eti Osa",209770497.558992,91542.5925377696,1,1,"Malaria Interventions","ITN Routine Distribution Urban","Naira","Population",2291.50706511226
"itn_routine_urban","Lagos","Eti Osa",131106.56097437,91542.5925377696,1,1,"Malaria Interventions","ITN Routine Distribution Urban","USD","Population",1.43219191569516
"itn_routine_urban","Lagos","Ifako Ijaye",316171419.510804,137975.319528554,1,1,"Malaria Interventions","ITN Routine Distribution Urban","Naira","Population",2291.50706511227
"itn_routine_urban","Lagos","Ifako Ijaye",197607.137194252,137975.319528554,1,1,"Malaria Interventions","ITN Routine Distribution Urban","USD","Population",1.43219191569517
"itn_routine_urban","Lagos","Ikeja",234771528.384274,102452.893101935,1,1,"Malaria Interventions","ITN Routine Distribution Urban","Naira","Population",2291.50706511225
"itn_routine_urban","Lagos","Ikeja",146732.205240171,102452.893101935,1,1,"Malaria Interventions","ITN Routine Distribution Urban","USD","Population",1.43219191569516
"itn_routine_urban","Lagos","Kosofe",504686273.205802,220242.076007337,1,1,"Malaria Interventions","ITN Routine Distribution Urban","Naira","Population",2291.50706511225
"itn_routine_urban","Lagos","Kosofe",315428.920753626,220242.076007337,1,1,"Malaria Interventions","ITN Routine Distribution Urban","USD","Population",1.43219191569516
"itn_routine_urban","Lagos","Lagos Island",157221986.711339,68610.7361853745,1,1,"Malaria Interventions","ITN Routine Distribution Urban","Naira","Population",2291.50706511226
"itn_routine_urban","Lagos","Lagos Island",98263.7416945869,68610.7361853745,1,1,"Malaria Interventions","ITN Routine Distribution Urban","USD","Population",1.43219191569516
"itn_routine_urban","Lagos","Lagos Mainland",241487649.546753,105383.768273445,1,1,"Malaria Interventions","ITN Routine Distribution Urban","Naira","Population",2291.50706511227
"itn_routine_urban","Lagos","Lagos Mainland",150929.780966721,105383.768273445,1,1,"Malaria Interventions","ITN Routine Distribution Urban","USD","Population",1.43219191569517
"itn_routine_urban","Lagos","Mushin",467051306.335056,203818.401193616,1,1,"Malaria Interventions","ITN Routine Distribution Urban","Naira","Population",2291.50706511226
"itn_routine_urban","Lagos","Mushin",291907.06645941,203818.401193616,1,1,"Malaria Interventions","ITN Routine Distribution Urban","USD","Population",1.43219191569516
"itn_routine_urban","Lagos","Ojo",450283917.77577,196501.212949004,1,1,"Malaria Interventions","ITN Routine Distribution Urban","Naira","Population",2291.50706511225
"itn_routine_urban","Lagos","Ojo",281427.448609856,196501.212949004,1,1,"Malaria Interventions","ITN Routine Distribution Urban","USD","Population",1.43219191569516
"itn_routine_urban","Lagos","Oshodi Isolo",464984580.078145,202916.494196088,1,1,"Malaria Interventions","ITN Routine Distribution Urban","Naira","Population",2291.50706511225
"itn_routine_urban","Lagos","Oshodi Isolo",290615.362548841,202916.494196088,1,1,"Malaria Interventions","ITN Routine Distribution Urban","USD","Population",1.43219191569516
"itn_routine_urban","Lagos","Shomolu",298307098.989695,130179.436725883,1,1,"Malaria Interventions","ITN Routine Distribution Urban","Naira","Population",2291.50706511226
"itn_routine_urban","Lagos","Shomolu",186441.936868559,130179.436725883,1,1,"Malaria Interventions","ITN Routine Distribution Urban","USD","Population",1.43219191569516
"itn_routine_urban","Lagos","Surulere",371703969.664303,162209.392815507,1,1,"Malaria Interventions","ITN Routine Distribution Urban","Naira","Population",2291.50706511225
"itn_routine_urban","Lagos","Surulere",232314.981040189,162209.392815507,1,1,"Malaria Interventions","ITN Routine Distribution Urban","USD","Population",1.43219191569516
"itn_routine_urban","Ogun","Abeokuta North",141419829.843344,70491.9175095552,1,1,"Malaria Interventions","ITN Routine Distribution Urban","Naira","Population",2006.18503283266
"itn_routine_urban","Ogun","Abeokuta North",88387.39365209,70491.9175095552,1,1,"Malaria Interventions","ITN Routine Distribution Urban","USD","Population",1.25386564552041
"itn_routine_urban","Ogun","Abeokuta South",178057961.349946,88754.505908428,1,1,"Malaria Interventions","ITN Routine Distribution Urban","Naira","Population",2006.18503283266
"itn_routine_urban","Ogun","Abeokuta South",111286.225843716,88754.505908428,1,1,"Malaria Interventions","ITN Routine Distribution Urban","USD","Population",1.25386564552041
"itn_routine_urban","Ondo","Akure North",92874880.7805509,40660.5398769976,1,1,"Malaria Interventions","ITN Routine Distribution Urban","Naira","Population",2284.15267139854
"itn_routine_urban","Ondo","Akure North",58046.8004878443,40660.5398769976,1,1,"Malaria Interventions","ITN Routine Distribution Urban","USD","Population",1.42759541962409
"itn_routine_urban","Ondo","Akure South",255877700.830095,112023.02894816,1,1,"Malaria Interventions","ITN Routine Distribution Urban","Naira","Population",2284.15267139853
"itn_routine_urban","Ondo","Akure South",159923.563018809,112023.02894816,1,1,"Malaria Interventions","ITN Routine Distribution Urban","USD","Population",1.42759541962408
"itn_routine_urban","Osun","Ede North",57207302.4116769,25818.9027323449,1,1,"Malaria Interventions","ITN Routine Distribution Urban","Naira","Population",2215.71392884988
"itn_routine_urban","Osun","Ede North",35754.5640072981,25818.9027323449,1,1,"Malaria Interventions","ITN Routine Distribution Urban","USD","Population",1.38482120553118
"itn_routine_urban","Osun","Ede South",51522609.1263819,23253.2767229233,1,1,"Malaria Interventions","ITN Routine Distribution Urban","Naira","Population",2215.71392884988
"itn_routine_urban","Osun","Ede South",32201.6307039887,23253.2767229233,1,1,"Malaria Interventions","ITN Routine Distribution Urban","USD","Population",1.38482120553118
"itn_routine_urban","Osun","Egbedore",50485181.6088349,22785.0630677041,1,1,"Malaria Interventions","ITN Routine Distribution Urban","Naira","Population",2215.71392884988
"itn_routine_urban","Osun","Egbedore",31553.2385055218,22785.0630677041,1,1,"Malaria Interventions","ITN Routine Distribution Urban","USD","Population",1.38482120553117
"itn_routine_urban","Osun","Ife North",104612279.818742,47213.8024934672,1,1,"Malaria Interventions","ITN Routine Distribution Urban","Naira","Population",2215.71392884987
"itn_routine_urban","Osun","Ife North",65382.6748867138,47213.8024934672,1,1,"Malaria Interventions","ITN Routine Distribution Urban","USD","Population",1.38482120553117
"itn_routine_urban","Osun","Ifelodun",65824775.9883529,29708.1564236592,1,1,"Malaria Interventions","ITN Routine Distribution Urban","Naira","Population",2215.71392884989
"itn_routine_urban","Osun","Ifelodun",41140.4849927206,29708.1564236592,1,1,"Malaria Interventions","ITN Routine Distribution Urban","USD","Population",1.38482120553118
"itn_routine_urban","Osun","Irepodun",81622340.0154197,36837.9414655697,1,1,"Malaria Interventions","ITN Routine Distribution Urban","Naira","Population",2215.71392884989
"itn_routine_urban","Osun","Irepodun",51013.9625096373,36837.9414655697,1,1,"Malaria Interventions","ITN Routine Distribution Urban","USD","Population",1.38482120553118
"itn_routine_urban","Osun","Olorunda",89852825.8273267,40552.5391420754,1,1,"Malaria Interventions","ITN Routine Distribution Urban","Naira","Population",2215.71392884989
"itn_routine_urban","Osun","Olorunda",56158.0161420792,40552.5391420754,1,1,"Malaria Interventions","ITN Routine Distribution Urban","USD","Population",1.38482120553118
"itn_routine_urban","Osun","Orolu",70184701.6344647,31675.8859167779,1,1,"Malaria Interventions","ITN Routine Distribution Urban","Naira","Population",2215.71392884988
"itn_routine_urban","Osun","Orolu",43865.4385215404,31675.8859167779,1,1,"Malaria Interventions","ITN Routine Distribution Urban","USD","Population",1.38482120553118
"itn_routine_urban","Osun","Osogbo",106136342.744191,47901.6453172201,1,1,"Malaria Interventions","ITN Routine Distribution Urban","Naira","Population",2215.71392884988
"itn_routine_urban","Osun","Osogbo",66335.2142151194,47901.6453172201,1,1,"Malaria Interventions","ITN Routine Distribution Urban","USD","Population",1.38482120553117
"itn_routine_urban","Oyo","Ibadan Central (Ibadan North East)",278348478.550615,110339.065685152,1,1,"Malaria Interventions","ITN Routine Distribution Urban","Naira","Population",2522.66481342946
"itn_routine_urban","Oyo","Ibadan Central (Ibadan North East)",173967.799094134,110339.065685152,1,1,"Malaria Interventions","ITN Routine Distribution Urban","USD","Population",1.57666550839341
"itn_routine_urban","Oyo","Ibadan North",258760016.360341,102574.077611431,1,1,"Malaria Interventions","ITN Routine Distribution Urban","Naira","Population",2522.66481342947
"itn_routine_urban","Oyo","Ibadan North",161725.010225213,102574.077611431,1,1,"Malaria Interventions","ITN Routine Distribution Urban","USD","Population",1.57666550839342
"itn_routine_urban","Oyo","Ibadan North West",129354394.113855,51276.8852307426,1,1,"Malaria Interventions","ITN Routine Distribution Urban","Naira","Population",2522.66481342946
"itn_routine_urban","Oyo","Ibadan North West",80846.4963211594,51276.8852307426,1,1,"Malaria Interventions","ITN Routine Distribution Urban","USD","Population",1.57666550839341
"itn_routine_urban","Oyo","Ibadan South East",223772041.579155,88704.6271022209,1,1,"Malaria Interventions","ITN Routine Distribution Urban","Naira","Population",2522.66481342947
"itn_routine_urban","Oyo","Ibadan South East",139857.525986972,88704.6271022209,1,1,"Malaria Interventions","ITN Routine Distribution Urban","USD","Population",1.57666550839342
"itn_routine_urban","Oyo","Ibadan South West",237747244.121848,94244.4841883851,1,1,"Malaria Interventions","ITN Routine Distribution Urban","Naira","Population",2522.66481342946
"itn_routine_urban","Oyo","Ibadan South West",148592.027576155,94244.4841883851,1,1,"Malaria Interventions","ITN Routine Distribution Urban","USD","Population",1.57666550839341
"itn_routine_urban","Oyo","Ogbomosho North",167002872.570017,66200.9759207697,1,1,"Malaria Interventions","ITN Routine Distribution Urban","Naira","Population",2522.66481342947
"itn_routine_urban","Oyo","Ogbomosho North",104376.795356261,66200.9759207697,1,1,"Malaria Interventions","ITN Routine Distribution Urban","USD","Population",1.57666550839342
"itn_routine_urban","Oyo","Ogbomosho South",84298831.5625935,33416.5804009421,1,1,"Malaria Interventions","ITN Routine Distribution Urban","Naira","Population",2522.66481342947
"itn_routine_urban","Oyo","Ogbomosho South",52686.7697266209,33416.5804009421,1,1,"Malaria Interventions","ITN Routine Distribution Urban","USD","Population",1.57666550839342
"itn_routine_urban","Plateau","Jos East",79067604.1214906,33842.0770568701,1,1,"Malaria Interventions","ITN Routine Distribution Urban","Naira","Population",2336.36972070659
"itn_routine_urban","Plateau","Jos East",49417.2525759316,33842.0770568701,1,1,"Malaria Interventions","ITN Routine Distribution Urban","USD","Population",1.46023107544162
"itn_routine_urban","Plateau","Jos North",391498405.127755,167566.974378247,1,1,"Malaria Interventions","ITN Routine Distribution Urban","Naira","Population",2336.3697207066
"itn_routine_urban","Plateau","Jos North",244686.503204847,167566.974378247,1,1,"Malaria Interventions","ITN Routine Distribution Urban","USD","Population",1.46023107544163
"itn_routine_urban","Plateau","Jos South",278830583.828035,119343.518860408,1,1,"Malaria Interventions","ITN Routine Distribution Urban","Naira","Population",2336.36972070661
"itn_routine_urban","Plateau","Jos South",174269.114892522,119343.518860408,1,1,"Malaria Interventions","ITN Routine Distribution Urban","USD","Population",1.46023107544163
"lsm","Abia",NA,1940704320.47871,1084,1,1,"Malaria Interventions","LSM","Naira","Area (Hectares)",1790317.638818
"lsm","Abia",NA,1212940.20029919,1084,1,1,"Malaria Interventions","LSM","USD","Area (Hectares)",1118.94852426125
"lsm","Adamawa",NA,9824627740.61114,7383.4,1,1,"Malaria Interventions","LSM","Naira","Area (Hectares)",1330637.3406034
"lsm","Adamawa",NA,6140392.33788196,7383.4,1,1,"Malaria Interventions","LSM","USD","Area (Hectares)",831.648337877125
"lsm","Akwa Ibom",NA,2630472257.528,1237.4,1,1,"Malaria Interventions","LSM","Naira","Area (Hectares)",2125805.92979473
"lsm","Akwa Ibom",NA,1644045.160955,1237.4,1,1,"Malaria Interventions","LSM","USD","Area (Hectares)",1328.62870612171
"lsm","Anambra",NA,1942366547.67507,968.8,1,1,"Malaria Interventions","LSM","Naira","Area (Hectares)",2004920.05333925
"lsm","Anambra",NA,1213979.09229692,968.8,1,1,"Malaria Interventions","LSM","USD","Area (Hectares)",1253.07503333703
"lsm","Bauchi",NA,16593426236.0751,12921,1,1,"Malaria Interventions","LSM","Naira","Area (Hectares)",1284221.51815456
"lsm","Bauchi",NA,10370891.3975469,12921,1,1,"Malaria Interventions","LSM","USD","Area (Hectares)",802.638448846601
"lsm","Bayelsa",NA,2934012719.4681,2154.6,1,1,"Malaria Interventions","LSM","Naira","Area (Hectares)",1361743.58092829
"lsm","Bayelsa",NA,1833757.94966756,2154.6,1,1,"Malaria Interventions","LSM","USD","Area (Hectares)",851.089738080183
"lsm","Benue",NA,9193855597.08196,6811.8,1,1,"Malaria Interventions","LSM","Naira","Area (Hectares)",1349695.46919786
"lsm","Benue",NA,5746159.74817623,6811.8,1,1,"Malaria Interventions","LSM","USD","Area (Hectares)",843.559668248661
"lsm","Borno",NA,18447645381.1163,14226,1,1,"Malaria Interventions","LSM","Naira","Area (Hectares)",1296755.61514947
"lsm","Borno",NA,11529778.3631977,14226,1,1,"Malaria Interventions","LSM","USD","Area (Hectares)",810.472259468416
"lsm","Cross River",NA,5817738467.91084,4210,1,1,"Malaria Interventions","LSM","Naira","Area (Hectares)",1381885.62183155
"lsm","Cross River",NA,3636086.54244428,4210,1,1,"Malaria Interventions","LSM","USD","Area (Hectares)",863.678513644721
"lsm","Delta",NA,5331093401.22521,3610,1,1,"Malaria Interventions","LSM","Naira","Area (Hectares)",1476757.17485463
"lsm","Delta",NA,3331933.37576576,3610,1,1,"Malaria Interventions","LSM","USD","Area (Hectares)",922.973234284143
"lsm","Ebonyi",NA,1824517922.92385,1106,1,1,"Malaria Interventions","LSM","Naira","Area (Hectares)",1649654.54152247
"lsm","Ebonyi",NA,1140323.70182741,1106,1,1,"Malaria Interventions","LSM","USD","Area (Hectares)",1031.03408845154
"lsm","Edo",NA,4933002387.88809,3490,1,1,"Malaria Interventions","LSM","Naira","Area (Hectares)",1413467.73291922
"lsm","Edo",NA,3083126.49243006,3490,1,1,"Malaria Interventions","LSM","USD","Area (Hectares)",883.417333074515
"lsm","Ekiti",NA,2134193421.21794,1270.6,1,1,"Malaria Interventions","LSM","Naira","Area (Hectares)",1679673.71416491
"lsm","Ekiti",NA,1333870.88826121,1270.6,1,1,"Malaria Interventions","LSM","USD","Area (Hectares)",1049.79607135307
"lsm","Enugu",NA,3665939676.52308,2488,1,1,"Malaria Interventions","LSM","Naira","Area (Hectares)",1473448.42303982
"lsm","Enugu",NA,2291212.29782692,2488,1,1,"Malaria Interventions","LSM","USD","Area (Hectares)",920.905264399889
"lsm","Federal Capital Territory",NA,2012564562.6018,1463,1,1,"Malaria Interventions","LSM","Naira","Area (Hectares)",1375642.21640588
"lsm","Federal Capital Territory",NA,1257852.85162612,1463,1,1,"Malaria Interventions","LSM","USD","Area (Hectares)",859.776385253674
"lsm","Gombe",NA,5006279097.18531,3753.6,1,1,"Malaria Interventions","LSM","Naira","Area (Hectares)",1333727.38096369
"lsm","Gombe",NA,3128924.43574082,3753.6,1,1,"Malaria Interventions","LSM","USD","Area (Hectares)",833.579613102307
"lsm","Imo",NA,2301211920.70099,1086,1,1,"Malaria Interventions","LSM","Naira","Area (Hectares)",2118979.66915377
"lsm","Imo",NA,1438257.45043812,1086,1,1,"Malaria Interventions","LSM","USD","Area (Hectares)",1324.3622932211
"lsm","Jigawa",NA,6520911502.36508,4520,1,1,"Malaria Interventions","LSM","Naira","Area (Hectares)",1442679.53592148
"lsm","Jigawa",NA,4075569.68897817,4520,1,1,"Malaria Interventions","LSM","USD","Area (Hectares)",901.674709950924
"lsm","Kaduna",NA,11504245566.0525,8692,1,1,"Malaria Interventions","LSM","Naira","Area (Hectares)",1323544.12863006
"lsm","Kaduna",NA,7190153.47878281,8692,1,1,"Malaria Interventions","LSM","USD","Area (Hectares)",827.215080393789
"lsm","Kano",NA,6657737259.68628,4136,1,1,"Malaria Interventions","LSM","Naira","Area (Hectares)",1609704.36646187
"lsm","Kano",NA,4161085.78730393,4136,1,1,"Malaria Interventions","LSM","USD","Area (Hectares)",1006.06522903867
"lsm","Katsina",NA,7800052195.39154,5357,1,1,"Malaria Interventions","LSM","Naira","Area (Hectares)",1456048.57110165
"lsm","Katsina",NA,4875032.62211971,5357,1,1,"Malaria Interventions","LSM","USD","Area (Hectares)",910.030356938531
"lsm","Kebbi",NA,11038190730.3757,8371,1,1,"Malaria Interventions","LSM","Naira","Area (Hectares)",1318622.7129824
"lsm","Kebbi",NA,6898869.20648481,8371,1,1,"Malaria Interventions","LSM","USD","Area (Hectares)",824.139195614002
"lsm","Kogi",NA,8724360121.09395,6488,1,1,"Malaria Interventions","LSM","Naira","Area (Hectares)",1344691.75725862
"lsm","Kogi",NA,5452725.07568372,6488,1,1,"Malaria Interventions","LSM","USD","Area (Hectares)",840.43234828664
"lsm","Kwara",NA,9838032838.01609,7540,1,1,"Malaria Interventions","LSM","Naira","Area (Hectares)",1304778.89098357
"lsm","Kwara",NA,6148770.52376006,7540,1,1,"Malaria Interventions","LSM","USD","Area (Hectares)",815.486806864729
"lsm","Lagos",NA,1538167274.35448,669,1,1,"Malaria Interventions","LSM","Naira","Area (Hectares)",2299203.69858667
"lsm","Lagos",NA,961354.54647155,669,1,1,"Malaria Interventions","LSM","USD","Area (Hectares)",1437.00231161667
"lsm","Nasarawa",NA,7129739522.77142,5423.4,1,1,"Malaria Interventions","LSM","Naira","Area (Hectares)",1314625.42367729
"lsm","Nasarawa",NA,4456087.20173214,5423.4,1,1,"Malaria Interventions","LSM","USD","Area (Hectares)",821.640889798307
"lsm","Niger",NA,4318562109.64361,2786,1,1,"Malaria Interventions","LSM","Naira","Area (Hectares)",1550094.08099196
"lsm","Niger",NA,2699101.31852726,2786,1,1,"Malaria Interventions","LSM","USD","Area (Hectares)",968.808800619977
"lsm","Ogun",NA,4835529492.59485,3352.4,1,1,"Malaria Interventions","LSM","Naira","Area (Hectares)",1442408.27245998
"lsm","Ogun",NA,3022205.93287178,3352.4,1,1,"Malaria Interventions","LSM","USD","Area (Hectares)",901.50517028749
