"state","lga","full_name","value","intervention"
"Kano","Albasu","itn_routine_net_operational_cost",34190322.5401327,"itn_routine"
"Kano","Albasu","smc_spaq_total_procurement_cost",120961301.453154,"smc"
"Kano","Albasu","smc_campaign_cost",137174428.672711,"smc"
"Kano","Albasu","pmc_sp_procurement_cost",105538533.695022,"pmc"
"Kano","Albasu","pmc_distribution_cost",3656402.19873089,"pmc"
"Kano","Albasu","cm_private_total_cost",527557246.247005,"cm_private"
"Kano","Bagwai","vacc_procurement_cost",294430186.504217,"vacc"
"Kano","Bagwai","vacc_operational_cost",18401886.6565135,"vacc"
"Kano","Bagwai","cm_rdt_kits_procurement_cost",70269217.9283605,"cm_public"
"Kano","Bagwai","cm_al_procurement_cost",168770943.602622,"cm_public"
"Kano","Bagwai","cm_iv_artesunate_procurement_cost",26844660.0323883,"cm_public"
"Kano","Bagwai","cm_ras_prcurement_cost",471055.001897488,"cm_public"
"Kano","Bagwai","cm_rdt_kits_distribution_cost",17567304.4820901,"cm_public"
"Kano","Bagwai","cm_al_distribution_cost",42192735.9006555,"cm_public"
"Kano","Bagwai","cm_iv_artesunate_distribution_cost",6711165.00809709,"cm_public"
"Kano","Bagwai","cm_ras_distribution_cost",117763.750474372,"cm_public"
"Kano","Bagwai","iptp_sp_procurement_cost",19185070.2917004,"iptp"
"Kano","Bagwai","iptp_sp_distribution_cost",4796267.5729251,"iptp"
"Kano","Bagwai","itn_campaign_net_procurement_cost",939089574.685575,"itn_campaign"
"Kano","Bagwai","itn_campaign_net_distribution_procurement_cost",33629178.3817225,"itn_campaign"
"Kano","Bagwai","itn_campaign_campaign_cost",98197200.8746294,"itn_campaign"
"Kano","Bagwai","itn_routine_net_procurement_cost",117733847.886106,"itn_routine"
"Kano","Bagwai","itn_routine_net_operational_cost",29433461.9715266,"itn_routine"
"Kano","Bagwai","smc_spaq_total_procurement_cost",104132093.581996,"smc"
"Kano","Bagwai","smc_campaign_cost",118089506.90842,"smc"
"Kano","Bagwai","pmc_sp_procurement_cost",90855077.9068214,"pmc"
"Kano","Bagwai","pmc_distribution_cost",3147691.1322678,"pmc"
"Kano","Bagwai","cm_private_total_cost",454158808.446099,"cm_private"
"Kano","Bebeji","vacc_procurement_cost",349810030.601445,"vacc"
"Kano","Bebeji","vacc_operational_cost",21863126.9125903,"vacc"
"Kano","Bebeji","cm_rdt_kits_procurement_cost",83486267.3753304,"cm_public"
"Kano","Bebeji","cm_al_procurement_cost",200515339.976604,"cm_public"
"Kano","Bebeji","cm_iv_artesunate_procurement_cost",31893915.0190725,"cm_public"
"Kano","Bebeji","cm_ras_prcurement_cost",559656.48965944,"cm_public"
"Kano","Bebeji","cm_rdt_kits_distribution_cost",20871566.8438326,"cm_public"
"Kano","Bebeji","cm_al_distribution_cost",50128834.994151,"cm_public"
"Kano","Bebeji","cm_iv_artesunate_distribution_cost",7973478.75476813,"cm_public"
"Kano","Bebeji","cm_ras_distribution_cost",139914.12241486,"cm_public"
"Kano","Bebeji","iptp_sp_procurement_cost",22793620.8087634,"iptp"
"Kano","Bebeji","iptp_sp_distribution_cost",5698405.20219084,"iptp"
"Kano","Bebeji","itn_campaign_net_procurement_cost",1115724432.87352,"itn_campaign"
"Kano","Bebeji","itn_campaign_net_distribution_procurement_cost",39954544.2622043,"itn_campaign"
"Kano","Bebeji","itn_campaign_campaign_cost",116667269.245637,"itn_campaign"
"Kano","Bebeji","itn_routine_net_procurement_cost",139878595.401001,"itn_routine"
"Kano","Bebeji","itn_routine_net_operational_cost",34969648.8502503,"itn_routine"
"Kano","Bebeji","smc_spaq_total_procurement_cost",123718465.402626,"smc"
"Kano","Bebeji","smc_campaign_cost",140301150.896946,"smc"
"Kano","Bebeji","pmc_sp_procurement_cost",107944154.640634,"pmc"
"Kano","Bebeji","pmc_distribution_cost",3739745.38540303,"pmc"
"Kano","Bebeji","cm_private_total_cost",539582264.192093,"cm_private"
"Kano","Bichi","vacc_procurement_cost",507280684.292386,"vacc"
"Kano","Bichi","vacc_operational_cost",31705042.7682742,"vacc"
"Kano","Bichi","cm_rdt_kits_procurement_cost",121068486.144776,"cm_public"
"Kano","Bichi","cm_al_procurement_cost",290779423.047316,"cm_public"
"Kano","Bichi","cm_iv_artesunate_procurement_cost",46251295.3325572,"cm_public"
"Kano","Bichi","cm_ras_prcurement_cost",811591.727529904,"cm_public"
"Kano","Bichi","cm_rdt_kits_distribution_cost",30267121.536194,"cm_public"
"Kano","Bichi","cm_al_distribution_cost",72694855.761829,"cm_public"
"Kano","Bichi","cm_iv_artesunate_distribution_cost",11562823.8331393,"cm_public"
"Kano","Bichi","cm_ras_distribution_cost",202897.931882476,"cm_public"
"Kano","Bichi","iptp_sp_procurement_cost",33054408.249787,"iptp"
"Kano","Bichi","iptp_sp_distribution_cost",8263602.06244675,"iptp"
"Kano","Bichi","itn_campaign_net_procurement_cost",1617979486.79941,"itn_campaign"
"Kano","Bichi","itn_campaign_net_distribution_procurement_cost",57940501.3603338,"itn_campaign"
"Kano","Bichi","itn_campaign_campaign_cost",169186263.972175,"itn_campaign"
"Kano","Bichi","itn_routine_net_procurement_cost",202846412.010761,"itn_routine"
"Kano","Bichi","itn_routine_net_operational_cost",50711603.0026902,"itn_routine"
"Kano","Bichi","smc_spaq_total_procurement_cost",179411630.02428,"smc"
"Kano","Bichi","smc_campaign_cost",203459185.294495,"smc"
"Kano","Bichi","pmc_sp_procurement_cost",156536347.849477,"pmc"
"Kano","Bichi","pmc_distribution_cost",5423230.98890208,"pmc"
"Kano","Bichi","cm_private_total_cost",782480878.952444,"cm_private"
"Kano","Bunkure","vacc_procurement_cost",318005307.576973,"vacc"
"Kano","Bunkure","vacc_operational_cost",19875331.7235608,"vacc"
"Kano","Bunkure","cm_rdt_kits_procurement_cost",75895697.1288051,"cm_public"
"Kano","Bunkure","cm_al_procurement_cost",182284488.107808,"cm_public"
"Kano","Bunkure","cm_iv_artesunate_procurement_cost",28994120.7175667,"cm_public"
"Kano","Bunkure","cm_ras_prcurement_cost",508772.529551541,"cm_public"
"Kano","Bunkure","cm_rdt_kits_distribution_cost",18973924.2822013,"cm_public"
"Kano","Bunkure","cm_al_distribution_cost",45571122.0269521,"cm_public"
"Kano","Bunkure","cm_iv_artesunate_distribution_cost",7248530.17939167,"cm_public"
"Kano","Bunkure","cm_ras_distribution_cost",127193.132387885,"cm_public"
"Kano","Bunkure","iptp_sp_procurement_cost",20721225.1278816,"iptp"
"Kano","Bunkure","iptp_sp_distribution_cost",5180306.28197039,"iptp"
"Kano","Bunkure","itn_campaign_net_procurement_cost",1014282783.24967,"itn_campaign"
"Kano","Bunkure","itn_campaign_net_distribution_procurement_cost",36321877.6641552,"itn_campaign"
"Kano","Bunkure","itn_campaign_campaign_cost",106059882.779333,"itn_campaign"
"Kano","Bunkure","itn_routine_net_procurement_cost",127160835.489623,"itn_routine"
"Kano","Bunkure","itn_routine_net_operational_cost",31790208.8724058,"itn_routine"
"Kano","Bunkure","smc_spaq_total_procurement_cost",112469984.281665,"smc"
"Kano","Bunkure","smc_campaign_cost",127544972.245865,"smc"
"Kano","Bunkure","pmc_sp_procurement_cost",98129873.6305858,"pmc"
"Kano","Bunkure","pmc_distribution_cost",3399727.78796509,"pmc"
"Kano","Bunkure","cm_private_total_cost",490523452.379176,"cm_private"
"Kano","Dala","vacc_procurement_cost",763282366.267693,"vacc"
"Kano","Dala","vacc_operational_cost",47705147.8917308,"vacc"
"Kano","Dala","cm_rdt_kits_procurement_cost",182166290.667927,"cm_public"
"Kano","Dala","cm_al_procurement_cost",437522683.117941,"cm_public"
"Kano","Dala","cm_iv_artesunate_procurement_cost",69592238.0597334,"cm_public"
"Kano","Dala","cm_ras_prcurement_cost",1221165.46798233,"cm_public"
"Kano","Dala","cm_rdt_kits_distribution_cost",45541572.6669819,"cm_public"
"Kano","Dala","cm_al_distribution_cost",109380670.779485,"cm_public"
"Kano","Dala","cm_iv_artesunate_distribution_cost",17398059.5149333,"cm_public"
"Kano","Dala","cm_ras_distribution_cost",305291.366995583,"cm_public"
"Kano","Dala","iptp_sp_procurement_cost",49735477.272645,"iptp"
"Kano","Dala","iptp_sp_distribution_cost",12433869.3181612,"iptp"
"Kano","Dala","itn_campaign_net_procurement_cost",2434500759.63275,"itn_campaign"
"Kano","Dala","itn_campaign_net_distribution_procurement_cost",87180459.1628443,"itn_campaign"
"Kano","Dala","itn_campaign_campaign_cost",254566940.755505,"itn_campaign"
"Kano","Dala","itn_routine_net_procurement_cost",305213847.368265,"itn_routine"
"Kano","Dala","itn_routine_net_operational_cost",76303461.8420661,"itn_routine"
"Kano","Dala","smc_spaq_total_procurement_cost",269952587.869372,"smc"
"Kano","Dala","smc_campaign_cost",306135859.69098,"smc"
"Kano","Dala","pmc_sp_procurement_cost",235533182.502539,"pmc"
"Kano","Dala","pmc_distribution_cost",8160091.07029109,"pmc"
"Kano","Dala","cm_private_total_cost",1177363687.0861,"cm_private"
"Kano","Dambatta","vacc_procurement_cost",383636155.301322,"vacc"
"Kano","Dambatta","vacc_operational_cost",23977259.7063326,"vacc"
"Kano","Dambatta","cm_rdt_kits_procurement_cost",91559268.8444699,"cm_public"
"Kano","Dambatta","cm_al_procurement_cost",219904883.73161,"cm_public"
"Kano","Dambatta","cm_iv_artesunate_procurement_cost",34978010.5344227,"cm_public"
"Kano","Dambatta","cm_ras_prcurement_cost",613774.463851794,"cm_public"
"Kano","Dambatta","cm_rdt_kits_distribution_cost",22889817.2111175,"cm_public"
"Kano","Dambatta","cm_al_distribution_cost",54976220.9329026,"cm_public"
"Kano","Dambatta","cm_iv_artesunate_distribution_cost",8744502.63360568,"cm_public"
"Kano","Dambatta","cm_ras_distribution_cost",153443.615962949,"cm_public"
"Kano","Dambatta","iptp_sp_procurement_cost",24997731.018277,"iptp"
"Kano","Dambatta","iptp_sp_distribution_cost",6249432.75456926,"iptp"
"Kano","Dambatta","itn_campaign_net_procurement_cost",1223613374.00019,"itn_campaign"
"Kano","Dambatta","itn_campaign_net_distribution_procurement_cost",43818090.9827382,"itn_campaign"
"Kano","Dambatta","itn_campaign_campaign_cost",127948825.669596,"itn_campaign"
"Kano","Dambatta","itn_routine_net_procurement_cost",153404653.538164,"itn_routine"
"Kano","Dambatta","itn_routine_net_operational_cost",38351163.384541,"itn_routine"
"Kano","Dambatta","smc_spaq_total_procurement_cost",135681862.310346,"smc"
"Kano","Dambatta","smc_campaign_cost",153868069.540235,"smc"
"Kano","Dambatta","pmc_sp_procurement_cost",118382198.481798,"pmc"
"Kano","Dambatta","pmc_distribution_cost",4101373.36255089,"pmc"
"Kano","Dambatta","cm_private_total_cost",591759089.776604,"cm_private"
"Kano","Dawakin Kudu","vacc_procurement_cost",411018948.240554,"vacc"
"Kano","Dawakin Kudu","vacc_operational_cost",25688684.2650346,"vacc"
"Kano","Dawakin Kudu","cm_rdt_kits_procurement_cost",98094493.6031121,"cm_public"
"Kano","Dawakin Kudu","cm_al_procurement_cost",235601031.79883,"cm_public"
"Kano","Dawakin Kudu","cm_iv_artesunate_procurement_cost",37474635.5439661,"cm_public"
"Kano","Dawakin Kudu","cm_ras_prcurement_cost",657583.835890362,"cm_public"
"Kano","Dawakin Kudu","cm_rdt_kits_distribution_cost",24523623.400778,"cm_public"
"Kano","Dawakin Kudu","cm_al_distribution_cost",58900257.9497075,"cm_public"
"Kano","Dawakin Kudu","cm_iv_artesunate_distribution_cost",9368658.88599152,"cm_public"
"Kano","Dawakin Kudu","cm_ras_distribution_cost",164395.95897259,"cm_public"
"Kano","Dawakin Kudu","iptp_sp_procurement_cost",26781993.7447306,"iptp"
"Kano","Dawakin Kudu","iptp_sp_distribution_cost",6695498.43618264,"iptp"
"Kano","Dawakin Kudu","itn_campaign_net_procurement_cost",1310951210.11108,"itn_campaign"
"Kano","Dawakin Kudu","itn_campaign_net_distribution_procurement_cost",46945694.3011228,"itn_campaign"
"Kano","Dawakin Kudu","itn_campaign_campaign_cost",137081427.359279,"itn_campaign"
"Kano","Dawakin Kudu","itn_routine_net_procurement_cost",164354215.527312,"itn_routine"
"Kano","Dawakin Kudu","itn_routine_net_operational_cost",41088553.8818279,"itn_routine"
"Kano","Dawakin Kudu","smc_spaq_total_procurement_cost",145366424.857208,"smc"
"Kano","Dawakin Kudu","smc_campaign_cost",164850708.767422,"smc"
"Kano","Dawakin Kudu","pmc_sp_procurement_cost",126831963.145329,"pmc"
"Kano","Dawakin Kudu","pmc_distribution_cost",4394117.03647546,"pmc"
"Kano","Dawakin Kudu","cm_private_total_cost",633997070.742015,"cm_private"
"Kano","Dawakin Tofa","vacc_procurement_cost",448749349.215198,"vacc"
"Kano","Dawakin Tofa","vacc_operational_cost",28046834.3259499,"vacc"
"Kano","Dawakin Tofa","cm_rdt_kits_procurement_cost",107099296.405741,"cm_public"
"Kano","Dawakin Tofa","cm_al_procurement_cost",257228553.93099,"cm_public"
"Kano","Dawakin Tofa","cm_iv_artesunate_procurement_cost",40914703.2865973,"cm_public"
"Kano","Dawakin Tofa","cm_ras_prcurement_cost",717948.210595704,"cm_public"
"Kano","Dawakin Tofa","cm_rdt_kits_distribution_cost",26774824.1014353,"cm_public"
"Kano","Dawakin Tofa","cm_al_distribution_cost",64307138.4827476,"cm_public"
"Kano","Dawakin Tofa","cm_iv_artesunate_distribution_cost",10228675.8216493,"cm_public"
"Kano","Dawakin Tofa","cm_ras_distribution_cost",179487.052648926,"cm_public"
"Kano","Dawakin Tofa","iptp_sp_procurement_cost",29240506.5875441,"iptp"
"Kano","Dawakin Tofa","iptp_sp_distribution_cost",7310126.64688602,"iptp"
"Kano","Dawakin Tofa","itn_campaign_net_procurement_cost",1431292900.01959,"itn_campaign"
"Kano","Dawakin Tofa","itn_campaign_net_distribution_procurement_cost",51255179.0039492,"itn_campaign"
"Kano","Dawakin Tofa","itn_campaign_campaign_cost",149665122.691532,"itn_campaign"
"Kano","Dawakin Tofa","itn_routine_net_procurement_cost",179441477.270995,"itn_routine"
"Kano","Dawakin Tofa","itn_routine_net_operational_cost",44860369.3177487,"itn_routine"
"Kano","Dawakin Tofa","smc_spaq_total_procurement_cost",158710660.011309,"smc"
"Kano","Dawakin Tofa","smc_campaign_cost",179983547.21532,"smc"
"Kano","Dawakin Tofa","pmc_sp_procurement_cost",138474786.052544,"pmc"
"Kano","Dawakin Tofa","pmc_distribution_cost",4797484.80923981,"pmc"
"Kano","Dawakin Tofa","cm_private_total_cost",692196245.739286,"cm_private"
"Kano","Doguwa","vacc_procurement_cost",274584360.136491,"vacc"
"Kano","Doguwa","vacc_operational_cost",17161522.5085307,"vacc"
"Kano","Doguwa","cm_rdt_kits_procurement_cost",65532778.6571033,"cm_public"
"Kano","Doguwa","cm_al_procurement_cost",157395075.922672,"cm_public"
"Kano","Doguwa","cm_iv_artesunate_procurement_cost",25035217.6371339,"cm_public"
"Kano","Doguwa","cm_ras_prcurement_cost",439303.924033151,"cm_public"
"Kano","Doguwa","cm_rdt_kits_distribution_cost",16383194.6642758,"cm_public"
"Kano","Doguwa","cm_al_distribution_cost",39348768.980668,"cm_public"
"Kano","Doguwa","cm_iv_artesunate_distribution_cost",6258804.40928346,"cm_public"
"Kano","Doguwa","cm_ras_distribution_cost",109825.981008288,"cm_public"
"Kano","Doguwa","iptp_sp_procurement_cost",17891916.2901277,"iptp"
"Kano","Doguwa","iptp_sp_distribution_cost",4472979.07253193,"iptp"
"Kano","Doguwa","itn_campaign_net_procurement_cost",875791008.515344,"itn_campaign"
"Kano","Doguwa","itn_campaign_net_distribution_procurement_cost",31362431.0655691,"itn_campaign"
"Kano","Doguwa","itn_campaign_campaign_cost",91578298.7114621,"itn_campaign"
"Kano","Doguwa","itn_routine_net_procurement_cost",109798093.979573,"itn_routine"
"Kano","Doguwa","itn_routine_net_operational_cost",27449523.4948933,"itn_routine"
"Kano","Doguwa","smc_spaq_total_procurement_cost",97113154.8207478,"smc"
"Kano","Doguwa","smc_campaign_cost",110129780.095825,"smc"
"Kano","Doguwa","pmc_sp_procurement_cost",84731065.5486688,"pmc"
"Kano","Doguwa","pmc_distribution_cost",2935523.58106692,"pmc"
"Kano","Doguwa","cm_private_total_cost",423546604.708403,"cm_private"
"Kano","Fagge","vacc_procurement_cost",364718095.798142,"vacc"
"Kano","Fagge","vacc_operational_cost",22794880.9873839,"vacc"
"Kano","Fagge","cm_rdt_kits_procurement_cost",87044252.0189392,"cm_public"
"Kano","Fagge","cm_al_procurement_cost",209060823.238389,"cm_public"
"Kano","Fagge","cm_iv_artesunate_procurement_cost",33253157.2445305,"cm_public"
"Kano","Fagge","cm_ras_prcurement_cost",583507.708051468,"cm_public"
"Kano","Fagge","cm_rdt_kits_distribution_cost",21761063.0047348,"cm_public"
"Kano","Fagge","cm_al_distribution_cost",52265205.8095971,"cm_public"
"Kano","Fagge","cm_iv_artesunate_distribution_cost",8313289.31113263,"cm_public"
"Kano","Fagge","cm_ras_distribution_cost",145876.927012867,"cm_public"
"Kano","Fagge","iptp_sp_procurement_cost",23765030.3035156,"iptp"
"Kano","Fagge","iptp_sp_distribution_cost",5941257.5758789,"iptp"
"Kano","Fagge","itn_campaign_net_procurement_cost",1163273934.4079,"itn_campaign"
"Kano","Fagge","itn_campaign_net_distribution_procurement_cost",41657311.1889878,"itn_campaign"
"Kano","Fagge","itn_campaign_campaign_cost",121639348.671844,"itn_campaign"
"Kano","Fagge","itn_routine_net_procurement_cost",145839885.922817,"itn_routine"
"Kano","Fagge","itn_routine_net_operational_cost",36459971.4807042,"itn_routine"
"Kano","Fagge","smc_spaq_total_procurement_cost",128991049.911099,"smc"
"Kano","Fagge","smc_campaign_cost",146280449.721359,"smc"
"Kano","Fagge","pmc_sp_procurement_cost",112544475.827016,"pmc"
"Kano","Fagge","pmc_distribution_cost",3899124.37155953,"pmc"
"Kano","Fagge","cm_private_total_cost",562577967.201885,"cm_private"
"Kano","Gabasawa","vacc_procurement_cost",384966744.321201,"vacc"
"Kano","Gabasawa","vacc_operational_cost",24060421.5200751,"vacc"
"Kano","Gabasawa","cm_rdt_kits_procurement_cost",91876829.5230167,"cm_public"
"Kano","Gabasawa","cm_al_procurement_cost",220667593.449315,"cm_public"
"Kano","Gabasawa","cm_iv_artesunate_procurement_cost",35099326.9330759,"cm_public"
"Kano","Gabasawa","cm_ras_prcurement_cost",615903.255810002,"cm_public"
"Kano","Gabasawa","cm_rdt_kits_distribution_cost",22969207.3807542,"cm_public"
"Kano","Gabasawa","cm_al_distribution_cost",55166898.3623287,"cm_public"
"Kano","Gabasawa","cm_iv_artesunate_distribution_cost",8774831.73326897,"cm_public"
"Kano","Gabasawa","cm_ras_distribution_cost",153975.8139525,"cm_public"
"Kano","Gabasawa","iptp_sp_procurement_cost",25084432.1958255,"iptp"
"Kano","Gabasawa","iptp_sp_distribution_cost",6271108.04895639,"iptp"
"Kano","Gabasawa","itn_campaign_net_procurement_cost",1227857307.99213,"itn_campaign"
"Kano","Gabasawa","itn_campaign_net_distribution_procurement_cost",43970067.9795046,"itn_campaign"
"Kano","Gabasawa","itn_campaign_campaign_cost",128392598.500153,"itn_campaign"
"Kano","Gabasawa","itn_routine_net_procurement_cost",153936716.391927,"itn_routine"
"Kano","Gabasawa","itn_routine_net_operational_cost",38484179.0979817,"itn_routine"
"Kano","Gabasawa","smc_spaq_total_procurement_cost",136152456.110467,"smc"
"Kano","Gabasawa","smc_campaign_cost",154401739.688398,"smc"
"Kano","Gabasawa","pmc_sp_procurement_cost",118792790.787222,"pmc"
"Kano","Gabasawa","pmc_distribution_cost",4115598.40960973,"pmc"
"Kano","Gabasawa","cm_private_total_cost",593811524.450421,"cm_private"
"Kano","Garko","vacc_procurement_cost",295219426.29272,"vacc"
"Kano","Garko","vacc_operational_cost",18451214.143295,"vacc"
"Kano","Garko","cm_rdt_kits_procurement_cost",70457579.2623479,"cm_public"
"Kano","Garko","cm_al_procurement_cost",169223345.394082,"cm_public"
"Kano","Garko","cm_iv_artesunate_procurement_cost",26916618.9373429,"cm_public"
"Kano","Garko","cm_ras_prcurement_cost",472317.696305575,"cm_public"
"Kano","Garko","cm_rdt_kits_distribution_cost",17614394.815587,"cm_public"
"Kano","Garko","cm_al_distribution_cost",42305836.3485205,"cm_public"
"Kano","Garko","cm_iv_artesunate_distribution_cost",6729154.73433573,"cm_public"
"Kano","Garko","cm_ras_distribution_cost",118079.424076394,"cm_public"
"Kano","Garko","iptp_sp_procurement_cost",19236497.1545476,"iptp"
"Kano","Garko","iptp_sp_distribution_cost",4809124.28863691,"iptp"
"Kano","Garko","itn_campaign_net_procurement_cost",941606867.039701,"itn_campaign"
"Kano","Garko","itn_campaign_net_distribution_procurement_cost",33719323.6414483,"itn_campaign"
"Kano","Garko","itn_campaign_campaign_cost",98460425.0330288,"itn_campaign"
"Kano","Garko","itn_routine_net_procurement_cost",118049441.332242,"itn_routine"
"Kano","Garko","itn_routine_net_operational_cost",29512360.3330605,"itn_routine"
"Kano","Garko","smc_spaq_total_procurement_cost",104411226.616862,"smc"
"Kano","Garko","smc_campaign_cost",118406053.72233,"smc"
"Kano","Garko","pmc_sp_procurement_cost",91098621.0140108,"pmc"
"Kano","Garko","pmc_distribution_cost",3156128.72867393,"pmc"
"Kano","Garko","cm_private_total_cost",455376211.47865,"cm_private"
"Kano","Garum Mallam","vacc_procurement_cost",216215247.556247,"vacc"
"Kano","Garum Mallam","vacc_operational_cost",13513452.9722654,"vacc"
"Kano","Garum Mallam","cm_rdt_kits_procurement_cost",51602305.2199735,"cm_public"
"Kano","Garum Mallam","cm_al_procurement_cost",123937194.703437,"cm_public"
"Kano","Garum Mallam","cm_iv_artesunate_procurement_cost",19713416.2205987,"cm_public"
"Kano","Garum Mallam","cm_ras_prcurement_cost",345919.944748651,"cm_public"
"Kano","Garum Mallam","cm_rdt_kits_distribution_cost",12900576.3049934,"cm_public"
"Kano","Garum Mallam","cm_al_distribution_cost",30984298.6758591,"cm_public"
"Kano","Garum Mallam","cm_iv_artesunate_distribution_cost",4928354.05514968,"cm_public"
"Kano","Garum Mallam","cm_ras_distribution_cost",86479.9861871627,"cm_public"
"Kano","Garum Mallam","iptp_sp_procurement_cost",14088585.0454216,"iptp"
"Kano","Garum Mallam","iptp_sp_distribution_cost",3522146.26135539,"iptp"
"Kano","Garum Mallam","itn_campaign_net_procurement_cost",689621832.866054,"itn_campaign"
"Kano","Garum Mallam","itn_campaign_net_distribution_procurement_cost",24695637.41153,"itn_campaign"
"Kano","Garum Mallam","itn_campaign_campaign_cost",72111261.2416676,"itn_campaign"
"Kano","Garum Mallam","itn_routine_net_procurement_cost",86458027.1767731,"itn_routine"
"Kano","Garum Mallam","itn_routine_net_operational_cost",21614506.7941933,"itn_routine"
"Kano","Garum Mallam","smc_spaq_total_procurement_cost",76469558.5724501,"smc"
"Kano","Garum Mallam","smc_campaign_cost",86719205.9114273,"smc"
"Kano","Garum Mallam","pmc_sp_procurement_cost",66719562.2656855,"pmc"
"Kano","Garum Mallam","pmc_distribution_cost",2311511.68796389,"pmc"
"Kano","Garum Mallam","cm_private_total_cost",333512199.83219,"cm_private"
"Kano","Gaya","vacc_procurement_cost",378067731.389364,"vacc"
"Kano","Gaya","vacc_operational_cost",23629233.2118352,"vacc"
"Kano","Gaya","cm_rdt_kits_procurement_cost",90230299.1554828,"cm_public"
"Kano","Gaya","cm_al_procurement_cost",216712995.80341,"cm_public"
"Kano","Gaya","cm_iv_artesunate_procurement_cost",34470309.7154015,"cm_public"
"Kano","Gaya","cm_ras_prcurement_cost",604865.615314363,"cm_public"
"Kano","Gaya","cm_rdt_kits_distribution_cost",22557574.7888707,"cm_public"
"Kano","Gaya","cm_al_distribution_cost",54178248.9508525,"cm_public"
"Kano","Gaya","cm_iv_artesunate_distribution_cost",8617577.42885039,"cm_public"
"Kano","Gaya","cm_ras_distribution_cost",151216.403828591,"cm_public"
"Kano","Gaya","iptp_sp_procurement_cost",24634892.5286734,"iptp"
"Kano","Gaya","iptp_sp_distribution_cost",6158723.13216835,"iptp"
"Kano","Gaya","itn_campaign_net_procurement_cost",1205852800.92432,"itn_campaign"
"Kano","Gaya","itn_campaign_net_distribution_procurement_cost",43182077.6606544,"itn_campaign"
"Kano","Gaya","itn_campaign_campaign_cost",126091666.769111,"itn_campaign"
"Kano","Gaya","itn_routine_net_procurement_cost",151178006.937828,"itn_routine"
"Kano","Gaya","itn_routine_net_operational_cost",37794501.7344571,"itn_routine"
"Kano","Gaya","smc_spaq_total_procurement_cost",133712459.489294,"smc"
"Kano","Gaya","smc_campaign_cost",151634696.522925,"smc"
"Kano","Gaya","pmc_sp_procurement_cost",116663897.806361,"pmc"
"Kano","Gaya","pmc_distribution_cost",4041842.51492793,"pmc"
"Kano","Gaya","cm_private_total_cost",583169791.244398,"cm_private"
"Kano","Gezawa","vacc_procurement_cost",514606214.800459,"vacc"
"Kano","Gezawa","vacc_operational_cost",32162888.4250287,"vacc"
"Kano","Gezawa","cm_rdt_kits_procurement_cost",122816809.935296,"cm_public"
"Kano","Gezawa","cm_al_procurement_cost",294978505.726019,"cm_public"
"Kano","Gezawa","cm_iv_artesunate_procurement_cost",46919200.2725396,"cm_public"
"Kano","Gezawa","cm_ras_prcurement_cost",823311.747913516,"cm_public"
"Kano","Gezawa","cm_rdt_kits_distribution_cost",30704202.483824,"cm_public"
"Kano","Gezawa","cm_al_distribution_cost",73744626.4315047,"cm_public"
"Kano","Gezawa","cm_iv_artesunate_distribution_cost",11729800.0681349,"cm_public"
"Kano","Gezawa","cm_ras_distribution_cost",205827.936978379,"cm_public"
"Kano","Gezawa","iptp_sp_procurement_cost",33531739.8012492,"iptp"
"Kano","Gezawa","iptp_sp_distribution_cost",8382934.9503123,"iptp"
"Kano","Gezawa","itn_campaign_net_procurement_cost",1641344378.18792,"itn_campaign"
"Kano","Gezawa","itn_campaign_net_distribution_procurement_cost",58777207.5932159,"itn_campaign"
"Kano","Gezawa","itn_campaign_campaign_cost",171629446.17219,"itn_campaign"
"Kano","Gezawa","itn_routine_net_procurement_cost",205775673.119353,"itn_routine"
"Kano","Gezawa","itn_routine_net_operational_cost",51443918.2798383,"itn_routine"
"Kano","Gezawa","smc_spaq_total_procurement_cost",182002474.521106,"smc"
"Kano","Gezawa","smc_campaign_cost",206397295.329378,"smc"
"Kano","Gezawa","pmc_sp_procurement_cost",158796855.350158,"pmc"
"Kano","Gezawa","pmc_distribution_cost",5501546.69318903,"pmc"
"Kano","Gezawa","cm_private_total_cost",793780515.875828,"cm_private"
"Kano","Gwale","vacc_procurement_cost",652220105.775565,"vacc"
"Kano","Gwale","vacc_operational_cost",40763756.6109728,"vacc"
"Kano","Gwale","cm_rdt_kits_procurement_cost",155659979.345716,"cm_public"
"Kano","Gwale","cm_al_procurement_cost",373860452.269786,"cm_public"
"Kano","Gwale","cm_iv_artesunate_procurement_cost",59466141.069685,"cm_public"
"Kano","Gwale","cm_ras_prcurement_cost",1043478.41099944,"cm_public"
"Kano","Gwale","cm_rdt_kits_distribution_cost",38914994.8364289,"cm_public"
"Kano","Gwale","cm_al_distribution_cost",93465113.0674465,"cm_public"
"Kano","Gwale","cm_iv_artesunate_distribution_cost",14866535.2674212,"cm_public"
"Kano","Gwale","cm_ras_distribution_cost",260869.60274986,"cm_public"
"Kano","Gwale","iptp_sp_procurement_cost",42498660.628282,"iptp"
"Kano","Gwale","iptp_sp_distribution_cost",10624665.1570705,"iptp"
"Kano","Gwale","itn_campaign_net_procurement_cost",2080265984.29433,"itn_campaign"
"Kano","Gwale","itn_campaign_net_distribution_procurement_cost",74495168.2491912,"itn_campaign"
"Kano","Gwale","itn_campaign_campaign_cost",217525891.287638,"itn_campaign"
"Kano","Gwale","itn_routine_net_procurement_cost",260803362.703235,"itn_routine"
