"intervention","state","total_cost","target_value","state_count","lga_count","intervention_type","title","currency","target","cost_per_target"
"pmc","Ondo",1180202.18358738,486389.854981181,1,18,"Malaria Interventions","PMC","USD","Population",2.426453125
"pmc","Osun",1934351641.03975,498245.67521775,1,30,"Malaria Interventions","PMC","Naira","Population",3882.325
"pmc","Osun",1208969.77564984,498245.67521775,1,30,"Malaria Interventions","PMC","USD","Population",2.426453125
"pmc","Oyo",2857005845.19518,735900.741229849,1,29,"Malaria Interventions","PMC","Naira","Population",3882.325
"pmc","Oyo",1785628.65324698,735900.741229849,1,29,"Malaria Interventions","PMC","USD","Population",2.426453125
"pmc","Rivers",3053276907.14154,786455.772543912,1,23,"Malaria Interventions","PMC","Naira","Population",3882.325
"pmc","Rivers",1908298.06696347,786455.772543912,1,23,"Malaria Interventions","PMC","USD","Population",2.426453125
"pmc","Taraba",520859230.393935,134161.676416564,1,7,"Malaria Interventions","PMC","Naira","Population",3882.325
"pmc","Taraba",325537.018996209,134161.676416564,1,7,"Malaria Interventions","PMC","USD","Population",2.426453125
"smc","Adamawa",3657267554.16586,913293.038976716,1,21,"Malaria Interventions","SMC","Naira","Population",4004.48421052632
"smc","Adamawa",2285792.22135366,913293.038976716,1,21,"Malaria Interventions","SMC","USD","Population",2.50280263157895
"smc","Bauchi",6670088103.61668,1665654.7392754,1,20,"Malaria Interventions","SMC","Naira","Population",4004.48421052631
"smc","Bauchi",4168805.06476042,1665654.7392754,1,20,"Malaria Interventions","SMC","USD","Population",2.50280263157895
"smc","Benue",1601365232.6942,399893.007065631,1,8,"Malaria Interventions","SMC","Naira","Population",4004.48421052631
"smc","Benue",1000853.27043388,399893.007065631,1,8,"Malaria Interventions","SMC","USD","Population",2.50280263157894
"smc","Borno",5794675347.96026,1447046.62156694,1,27,"Malaria Interventions","SMC","Naira","Population",4004.48421052632
"smc","Borno",3621672.09247516,1447046.62156694,1,27,"Malaria Interventions","SMC","USD","Population",2.50280263157895
"smc","Federal Capital Territory",4534214088.31811,1132284.17192889,1,6,"Malaria Interventions","SMC","Naira","Population",4004.48421052632
"smc","Federal Capital Territory",2833883.80519882,1132284.17192889,1,6,"Malaria Interventions","SMC","USD","Population",2.50280263157895
"smc","Gombe",3209636957.69321,801510.703739637,1,11,"Malaria Interventions","SMC","Naira","Population",4004.48421052631
"smc","Gombe",2006023.09855826,801510.703739637,1,11,"Malaria Interventions","SMC","USD","Population",2.50280263157895
"smc","Jigawa",5751041744.40714,1436150.4358763,1,27,"Malaria Interventions","SMC","Naira","Population",4004.48421052632
"smc","Jigawa",3594401.09025446,1436150.4358763,1,27,"Malaria Interventions","SMC","USD","Population",2.50280263157895
"smc","Kaduna",7931855506.55156,1980743.35908271,1,23,"Malaria Interventions","SMC","Naira","Population",4004.48421052631
"smc","Kaduna",4957409.69159473,1980743.35908271,1,23,"Malaria Interventions","SMC","USD","Population",2.50280263157895
"smc","Kano",12933389870.9945,3229726.77404929,1,44,"Malaria Interventions","SMC","Naira","Population",4004.48421052632
"smc","Kano",8083368.66937154,3229726.77404929,1,44,"Malaria Interventions","SMC","USD","Population",2.50280263157895
"smc","Katsina",8109447393.30087,2025091.61404211,1,34,"Malaria Interventions","SMC","Naira","Population",4004.48421052632
"smc","Katsina",5068404.62081304,2025091.61404211,1,34,"Malaria Interventions","SMC","USD","Population",2.50280263157895
"smc","Kebbi",4527863136.29888,1130698.21186878,1,21,"Malaria Interventions","SMC","Naira","Population",4004.48421052631
"smc","Kebbi",2829914.4601868,1130698.21186878,1,21,"Malaria Interventions","SMC","USD","Population",2.50280263157895
"smc","Kogi",2107445580.61234,526271.417195913,1,10,"Malaria Interventions","SMC","Naira","Population",4004.48421052632
"smc","Kogi",1317153.48788271,526271.417195913,1,10,"Malaria Interventions","SMC","USD","Population",2.50280263157895
"smc","Kwara",2212710454.29156,552558.166785914,1,11,"Malaria Interventions","SMC","Naira","Population",4004.48421052632
"smc","Kwara",1382944.03393222,552558.166785914,1,11,"Malaria Interventions","SMC","USD","Population",2.50280263157895
"smc","Nasarawa",2403877759.08812,600296.475828075,1,13,"Malaria Interventions","SMC","Naira","Population",4004.48421052632
"smc","Nasarawa",1502423.59943008,600296.475828075,1,13,"Malaria Interventions","SMC","USD","Population",2.50280263157895
"smc","Niger",5671929880.88708,1416394.61730868,1,25,"Malaria Interventions","SMC","Naira","Population",4004.48421052632
"smc","Niger",3544956.17555443,1416394.61730868,1,25,"Malaria Interventions","SMC","USD","Population",2.50280263157895
"smc","Oyo",603274130.018386,150649.646322141,1,4,"Malaria Interventions","SMC","Naira","Population",4004.48421052631
"smc","Oyo",377046.331261491,150649.646322141,1,4,"Malaria Interventions","SMC","USD","Population",2.50280263157895
"smc","Plateau",3617436019.16986,903346.306038852,1,17,"Malaria Interventions","SMC","Naira","Population",4004.48421052632
"smc","Plateau",2260897.51198116,903346.306038852,1,17,"Malaria Interventions","SMC","USD","Population",2.50280263157895
"smc","Sokoto",5017040052.16772,1252855.49609105,1,23,"Malaria Interventions","SMC","Naira","Population",4004.48421052632
"smc","Sokoto",3135650.03260483,1252855.49609105,1,23,"Malaria Interventions","SMC","USD","Population",2.50280263157895
"smc","Taraba",1597947506.99974,399039.532431998,1,9,"Malaria Interventions","SMC","Naira","Population",4004.48421052631
"smc","Taraba",998717.191874836,399039.532431998,1,9,"Malaria Interventions","SMC","USD","Population",2.50280263157895
"smc","Yobe",3226477412.98749,805716.103089199,1,17,"Malaria Interventions","SMC","Naira","Population",4004.48421052632
"smc","Yobe",2016548.38311718,805716.103089199,1,17,"Malaria Interventions","SMC","USD","Population",2.50280263157895
"smc","Zamfara",4584166724.85493,1144758.34685647,1,14,"Malaria Interventions","SMC","Naira","Population",4004.48421052632
"smc","Zamfara",2865104.20303433,1144758.34685647,1,14,"Malaria Interventions","SMC","USD","Population",2.50280263157895
"vacc","Abia",4942578209.00975,181712.433788403,1,17,"Malaria Interventions","Malaria Vaccine","Naira","Population",27200.0000548405
"vacc","Abia",3089111.3806311,181712.433788403,1,17,"Malaria Interventions","Malaria Vaccine","USD","Population",17.0000000342753
"vacc","Adamawa",5645811525.05731,207566.599767436,1,21,"Malaria Interventions","Malaria Vaccine","Naira","Population",27200.0000548405
"vacc","Adamawa",3528632.20316082,207566.599767436,1,21,"Malaria Interventions","Malaria Vaccine","USD","Population",17.0000000342753
"vacc","Akwa Ibom",7556887471.3458,277826.744709913,1,31,"Malaria Interventions","Malaria Vaccine","Naira","Population",27200.0000548405
"vacc","Akwa Ibom",4723054.66959112,277826.744709913,1,31,"Malaria Interventions","Malaria Vaccine","USD","Population",17.0000000342753
"vacc","Anambra",7297468622.32605,268289.287044593,1,21,"Malaria Interventions","Malaria Vaccine","Naira","Population",27200.0000548405
"vacc","Anambra",4560917.88895378,268289.287044593,1,21,"Malaria Interventions","Malaria Vaccine","USD","Population",17.0000000342753
"vacc","Bauchi",9061161799.92726,333130.94785508,1,20,"Malaria Interventions","Malaria Vaccine","Naira","Population",27200.0000548405
"vacc","Bauchi",5663226.12495454,333130.94785508,1,20,"Malaria Interventions","Malaria Vaccine","USD","Population",17.0000000342753
"vacc","Bayelsa",3066588290.30175,112742.216327901,1,8,"Malaria Interventions","Malaria Vaccine","Naira","Population",27200.0000548405
"vacc","Bayelsa",1916617.68143859,112742.216327901,1,8,"Malaria Interventions","Malaria Vaccine","USD","Population",17.0000000342753
"vacc","Benue",7766484596.43089,285532.521351917,1,23,"Malaria Interventions","Malaria Vaccine","Naira","Population",27200.0000548405
"vacc","Benue",4854052.87276931,285532.521351917,1,23,"Malaria Interventions","Malaria Vaccine","USD","Population",17.0000000342753
"vacc","Borno",8242862447.32513,303046.4128936,1,27,"Malaria Interventions","Malaria Vaccine","Naira","Population",27200.0000548405
"vacc","Borno",5151789.02957821,303046.4128936,1,27,"Malaria Interventions","Malaria Vaccine","USD","Population",17.0000000342753
"vacc","Cross River",5137943343.63626,188894.975488131,1,18,"Malaria Interventions","Malaria Vaccine","Naira","Population",27200.0000548405
"vacc","Cross River",3211214.58977266,188894.975488131,1,18,"Malaria Interventions","Malaria Vaccine","USD","Population",17.0000000342753
"vacc","Delta",7761860697.99331,285362.525086172,1,25,"Malaria Interventions","Malaria Vaccine","Naira","Population",27200.0000548405
"vacc","Delta",4851162.93624582,285362.525086172,1,25,"Malaria Interventions","Malaria Vaccine","USD","Population",17.0000000342753
"vacc","Ebonyi",3816583324.56436,140315.563120198,1,13,"Malaria Interventions","Malaria Vaccine","Naira","Population",27200.0000548405
"vacc","Ebonyi",2385364.57785272,140315.563120198,1,13,"Malaria Interventions","Malaria Vaccine","USD","Population",17.0000000342753
"vacc","Edo",5626923650.22006,206872.192605702,1,18,"Malaria Interventions","Malaria Vaccine","Naira","Population",27200.0000548405
"vacc","Edo",3516827.28138754,206872.192605702,1,18,"Malaria Interventions","Malaria Vaccine","USD","Population",17.0000000342753
"vacc","Ekiti",4437004971.75419,163125.182456189,1,16,"Malaria Interventions","Malaria Vaccine","Naira","Population",27200.0000548405
"vacc","Ekiti",2773128.10734637,163125.182456189,1,16,"Malaria Interventions","Malaria Vaccine","USD","Population",17.0000000342753
"vacc","Enugu",5922705749.76561,217746.534478834,1,17,"Malaria Interventions","Malaria Vaccine","Naira","Population",27200.0000548405
"vacc","Enugu",3701691.09360351,217746.534478834,1,17,"Malaria Interventions","Malaria Vaccine","USD","Population",17.0000000342753
"vacc","Federal Capital Territory",7846657207.27665,288480.043803539,1,6,"Malaria Interventions","Malaria Vaccine","Naira","Population",27200.0000548405
"vacc","Federal Capital Territory",4904160.75454791,288480.043803539,1,6,"Malaria Interventions","Malaria Vaccine","USD","Population",17.0000000342753
"vacc","Gombe",4472018704.75351,164412.452049156,1,11,"Malaria Interventions","Malaria Vaccine","Naira","Population",27200.0000548405
"vacc","Gombe",2795011.69047095,164412.452049156,1,11,"Malaria Interventions","Malaria Vaccine","USD","Population",17.0000000342753
"vacc","Imo",7372084392.65684,271032.513889459,1,27,"Malaria Interventions","Malaria Vaccine","Naira","Population",27200.0000548405
"vacc","Imo",4607552.74541052,271032.513889459,1,27,"Malaria Interventions","Malaria Vaccine","USD","Population",17.0000000342753
"vacc","Jigawa",7773789439.72033,285801.081766428,1,27,"Malaria Interventions","Malaria Vaccine","Naira","Population",27200.0000548405
"vacc","Jigawa",4858618.39982521,285801.081766428,1,27,"Malaria Interventions","Malaria Vaccine","USD","Population",17.0000000342753
"vacc","Kaduna",11224212390.7656,412654.866475564,1,23,"Malaria Interventions","Malaria Vaccine","Naira","Population",27200.0000548405
"vacc","Kaduna",7015132.74422847,412654.866475564,1,23,"Malaria Interventions","Malaria Vaccine","USD","Population",17.0000000342753
"vacc","Kano",18206957187.826,669373.424673427,1,44,"Malaria Interventions","Malaria Vaccine","Naira","Population",27200.0000548405
"vacc","Kano",11379348.2423912,669373.424673427,1,44,"Malaria Interventions","Malaria Vaccine","USD","Population",17.0000000342753
"vacc","Katsina",10592786925.5774,389440.695008098,1,34,"Malaria Interventions","Malaria Vaccine","Naira","Population",27200.0000548405
"vacc","Katsina",6620491.82848586,389440.695008098,1,34,"Malaria Interventions","Malaria Vaccine","USD","Population",17.0000000342753
"vacc","Kebbi",6090097311.8493,223900.636013621,1,21,"Malaria Interventions","Malaria Vaccine","Naira","Population",27200.0000548405
"vacc","Kebbi",3806310.81990581,223900.636013621,1,21,"Malaria Interventions","Malaria Vaccine","USD","Population",17.0000000342753
"vacc","Kogi",6039777464.5347,222050.641630784,1,21,"Malaria Interventions","Malaria Vaccine","Naira","Population",27200.0000548405
"vacc","Kogi",3774860.91533419,222050.641630784,1,21,"Malaria Interventions","Malaria Vaccine","USD","Population",17.0000000342753
"vacc","Kwara",4255500134.77741,156452.210521966,1,16,"Malaria Interventions","Malaria Vaccine","Naira","Population",27200.0000548405
"vacc","Kwara",2659687.58423588,156452.210521966,1,16,"Malaria Interventions","Malaria Vaccine","USD","Population",17.0000000342753
"vacc","Lagos",17264524624.9634,634725.168755689,1,20,"Malaria Interventions","Malaria Vaccine","Naira","Population",27200.0000548405
"vacc","Lagos",10790327.8906021,634725.168755689,1,20,"Malaria Interventions","Malaria Vaccine","USD","Population",17.0000000342753
"vacc","Nasarawa",3419489879.67418,125716.539440435,1,13,"Malaria Interventions","Malaria Vaccine","Naira","Population",27200.0000548405
"vacc","Nasarawa",2137181.17479636,125716.539440435,1,13,"Malaria Interventions","Malaria Vaccine","USD","Population",17.0000000342753
"vacc","Niger",7743906265.01949,284702.435639936,1,25,"Malaria Interventions","Malaria Vaccine","Naira","Population",27200.0000548405
"vacc","Niger",4839941.41563718,284702.435639936,1,25,"Malaria Interventions","Malaria Vaccine","USD","Population",17.0000000342753
"vacc","Ogun",7198145881.76954,264637.715707966,1,20,"Malaria Interventions","Malaria Vaccine","Naira","Population",27200.0000548405
"vacc","Ogun",4498841.17610596,264637.715707966,1,20,"Malaria Interventions","Malaria Vaccine","USD","Population",17.0000000342753
"vacc","Ondo",6284156939.02695,231035.181116061,1,18,"Malaria Interventions","Malaria Vaccine","Naira","Population",27200.0000548405
"vacc","Ondo",3927598.08689184,231035.181116061,1,18,"Malaria Interventions","Malaria Vaccine","USD","Population",17.0000000342753
"vacc","Osun",6437334136.79226,236666.695728431,1,30,"Malaria Interventions","Malaria Vaccine","Naira","Population",27200.0000548405
"vacc","Osun",4023333.83549516,236666.695728431,1,30,"Malaria Interventions","Malaria Vaccine","USD","Population",17.0000000342753
"vacc","Oyo",10788359592.1793,396630.866559847,1,33,"Malaria Interventions","Malaria Vaccine","Naira","Population",27200.0000548405
"vacc","Oyo",6742724.74511205,396630.866559847,1,33,"Malaria Interventions","Malaria Vaccine","USD","Population",17.0000000342753
"vacc","Plateau",5747606917.84719,211309.077435989,1,17,"Malaria Interventions","Malaria Vaccine","Naira","Population",27200.0000548405
"vacc","Plateau",3592254.32365449,211309.077435989,1,17,"Malaria Interventions","Malaria Vaccine","USD","Population",17.0000000342753
"vacc","Rivers",10161008601.7539,373566.491958358,1,23,"Malaria Interventions","Malaria Vaccine","Naira","Population",27200.0000548405
"vacc","Rivers",6350630.3760962,373566.491958358,1,23,"Malaria Interventions","Malaria Vaccine","USD","Population",17.0000000342753
"vacc","Sokoto",6748053378.68986,248090.197245752,1,23,"Malaria Interventions","Malaria Vaccine","Naira","Population",27200.0000548405
"vacc","Sokoto",4217533.36168116,248090.197245752,1,23,"Malaria Interventions","Malaria Vaccine","USD","Population",17.0000000342753
"vacc","Taraba",4055053419.8094,149082.846015942,1,16,"Malaria Interventions","Malaria Vaccine","Naira","Population",27200.0000548405
"vacc","Taraba",2534408.38738088,149082.846015942,1,16,"Malaria Interventions","Malaria Vaccine","USD","Population",17.0000000342753
"vacc","Yobe",4638196412.32003,170521.926579725,1,17,"Malaria Interventions","Malaria Vaccine","Naira","Population",27200.0000548405
"vacc","Yobe",2898872.75770002,170521.926579725,1,17,"Malaria Interventions","Malaria Vaccine","USD","Population",17.0000000342753
"vacc","Zamfara",6165827147.97526,226684.821159696,1,14,"Malaria Interventions","Malaria Vaccine","Naira","Population",27200.0000548405
"vacc","Zamfara",3853641.96748454,226684.821159696,1,14,"Malaria Interventions","Malaria Vaccine","USD","Population",17.0000000342753
"cb","Abia",439538484,NA,NA,NA,"Support Services","Capacity Building","Naira","Population",NA
"cb","Abia",274711.5525,NA,NA,NA,"Support Services","Capacity Building","USD","Population",NA
"gc","Abia",194150420,NA,NA,NA,"Support Services","Governance & Coordination","Naira","Population",NA
"gc","Abia",121344.0125,NA,NA,NA,"Support Services","Governance & Coordination","USD","Population",NA
"me","Abia",79590226,NA,NA,NA,"Support Services","Monitoring & Evaluation","Naira","Population",NA
"me","Abia",49743.89125,NA,NA,NA,"Support Services","Monitoring & Evaluation","USD","Population",NA
"rm","Abia",NA,NA,NA,NA,"Support Services","Resource Mobilisation","Naira","Population",NA
"rm","Abia",NA,NA,NA,NA,"Support Services","Resource Mobilisation","USD","Population",NA
"ss_sbc","Abia",312090426.087945,NA,NA,NA,"Support Services","Social Behaviour Change","Naira","Population",NA
"ss_sbc","Abia",195056.516304966,NA,NA,NA,"Support Services","Social Behaviour Change","USD","Population",NA
"cb","Adamawa",472266570,NA,NA,NA,"Support Services","Capacity Building","Naira","Population",NA
"cb","Adamawa",295166.60625,NA,NA,NA,"Support Services","Capacity Building","USD","Population",NA
"gc","Adamawa",199910420,NA,NA,NA,"Support Services","Governance & Coordination","Naira","Population",NA
"gc","Adamawa",124944.0125,NA,NA,NA,"Support Services","Governance & Coordination","USD","Population",NA
"me","Adamawa",98317338,NA,NA,NA,"Support Services","Monitoring & Evaluation","Naira","Population",NA
"me","Adamawa",61448.33625,NA,NA,NA,"Support Services","Monitoring & Evaluation","USD","Population",NA
"rm","Adamawa",NA,NA,NA,NA,"Support Services","Resource Mobilisation","Naira","Population",NA
"rm","Adamawa",NA,NA,NA,NA,"Support Services","Resource Mobilisation","USD","Population",NA
"ss_sbc","Adamawa",383328458.129758,NA,NA,NA,"Support Services","Social Behaviour Change","Naira","Population",NA
"ss_sbc","Adamawa",239580.286331099,NA,NA,NA,"Support Services","Social Behaviour Change","USD","Population",NA
"cb","Akwa Ibom",387195489,NA,NA,NA,"Support Services","Capacity Building","Naira","Population",NA
"cb","Akwa Ibom",241997.180625,NA,NA,NA,"Support Services","Capacity Building","USD","Population",NA
"gc","Akwa Ibom",214310420,NA,NA,NA,"Support Services","Governance & Coordination","Naira","Population",NA
"gc","Akwa Ibom",133944.0125,NA,NA,NA,"Support Services","Governance & Coordination","USD","Population",NA
"me","Akwa Ibom",145135118,NA,NA,NA,"Support Services","Monitoring & Evaluation","Naira","Population",NA
"me","Akwa Ibom",90709.44875,NA,NA,NA,"Support Services","Monitoring & Evaluation","USD","Population",NA
"rm","Akwa Ibom",NA,NA,NA,NA,"Support Services","Resource Mobilisation","Naira","Population",NA
"rm","Akwa Ibom",NA,NA,NA,NA,"Support Services","Resource Mobilisation","USD","Population",NA
"ss_sbc","Akwa Ibom",558031250.994205,NA,NA,NA,"Support Services","Social Behaviour Change","Naira","Population",NA
"ss_sbc","Akwa Ibom",348769.531871378,NA,NA,NA,"Support Services","Social Behaviour Change","USD","Population",NA
"cb","Anambra",428543772,NA,NA,NA,"Support Services","Capacity Building","Naira","Population",NA
"cb","Anambra",267839.8575,NA,NA,NA,"Support Services","Capacity Building","USD","Population",NA
"gc","Anambra",199910420,NA,NA,NA,"Support Services","Governance & Coordination","Naira","Population",NA
"gc","Anambra",124944.0125,NA,NA,NA,"Support Services","Governance & Coordination","USD","Population",NA
"me","Anambra",98317338,NA,NA,NA,"Support Services","Monitoring & Evaluation","Naira","Population",NA
"me","Anambra",61448.33625,NA,NA,NA,"Support Services","Monitoring & Evaluation","USD","Population",NA
"rm","Anambra",NA,NA,NA,NA,"Support Services","Resource Mobilisation","Naira","Population",NA
"rm","Anambra",NA,NA,NA,NA,"Support Services","Resource Mobilisation","USD","Population",NA
"ss_sbc","Anambra",552942820.134076,NA,NA,NA,"Support Services","Social Behaviour Change","Naira","Population",NA
"ss_sbc","Anambra",345589.262583798,NA,NA,NA,"Support Services","Social Behaviour Change","USD","Population",NA
"cb","Bauchi",651396708,NA,NA,NA,"Support Services","Capacity Building","Naira","Population",NA
"cb","Bauchi",407122.9425,NA,NA,NA,"Support Services","Capacity Building","USD","Population",NA
"gc","Bauchi",198470420,NA,NA,NA,"Support Services","Governance & Coordination","Naira","Population",NA
"gc","Bauchi",124044.0125,NA,NA,NA,"Support Services","Governance & Coordination","USD","Population",NA
"me","Bauchi",93635560,NA,NA,NA,"Support Services","Monitoring & Evaluation","Naira","Population",NA
"me","Bauchi",58522.225,NA,NA,NA,"Support Services","Monitoring & Evaluation","USD","Population",NA
"rm","Bauchi",NA,NA,NA,NA,"Support Services","Resource Mobilisation","Naira","Population",NA
"rm","Bauchi",NA,NA,NA,NA,"Support Services","Resource Mobilisation","USD","Population",NA
"ss_sbc","Bauchi",359582447.449154,NA,NA,NA,"Support Services","Social Behaviour Change","Naira","Population",NA
"ss_sbc","Bauchi",224739.029655721,NA,NA,NA,"Support Services","Social Behaviour Change","USD","Population",NA
"cb","Bayelsa",221057055,NA,NA,NA,"Support Services","Capacity Building","Naira","Population",NA
"cb","Bayelsa",138160.659375,NA,NA,NA,"Support Services","Capacity Building","USD","Population",NA
"gc","Bayelsa",181190420,NA,NA,NA,"Support Services","Governance & Coordination","Naira","Population",NA
"gc","Bayelsa",113244.0125,NA,NA,NA,"Support Services","Governance & Coordination","USD","Population",NA
"me","Bayelsa",37454224,NA,NA,NA,"Support Services","Monitoring & Evaluation","Naira","Population",NA
"me","Bayelsa",23408.89,NA,NA,NA,"Support Services","Monitoring & Evaluation","USD","Population",NA
"rm","Bayelsa",NA,NA,NA,NA,"Support Services","Resource Mobilisation","Naira","Population",NA
"rm","Bayelsa",NA,NA,NA,NA,"Support Services","Resource Mobilisation","USD","Population",NA
"ss_sbc","Bayelsa",178095080.104534,NA,NA,NA,"Support Services","Social Behaviour Change","Naira","Population",NA
"ss_sbc","Bayelsa",111309.425065334,NA,NA,NA,"Support Services","Social Behaviour Change","USD","Population",NA
"cb","Benue",636407004,NA,NA,NA,"Support Services","Capacity Building","Naira","Population",NA
"cb","Benue",397754.3775,NA,NA,NA,"Support Services","Capacity Building","USD","Population",NA
"gc","Benue",202790420,NA,NA,NA,"Support Services","Governance & Coordination","Naira","Population",NA
"gc","Benue",126744.0125,NA,NA,NA,"Support Services","Governance & Coordination","USD","Population",NA
"me","Benue",107680894,NA,NA,NA,"Support Services","Monitoring & Evaluation","Naira","Population",NA
"me","Benue",67300.55875,NA,NA,NA,"Support Services","Monitoring & Evaluation","USD","Population",NA
"rm","Benue",NA,NA,NA,NA,"Support Services","Resource Mobilisation","Naira","Population",NA
"rm","Benue",NA,NA,NA,NA,"Support Services","Resource Mobilisation","USD","Population",NA
"ss_sbc","Benue",468135639.131917,NA,NA,NA,"Support Services","Social Behaviour Change","Naira","Population",NA
"ss_sbc","Benue",292584.774457448,NA,NA,NA,"Support Services","Social Behaviour Change","USD","Population",NA
"cb","Borno",279893046,NA,NA,NA,"Support Services","Capacity Building","Naira","Population",NA
"cb","Borno",174933.15375,NA,NA,NA,"Support Services","Capacity Building","USD","Population",NA
"gc","Borno",208550420,NA,NA,NA,"Support Services","Governance & Coordination","Naira","Population",NA
"gc","Borno",130344.0125,NA,NA,NA,"Support Services","Governance & Coordination","USD","Population",NA
"me","Borno",126408006,NA,NA,NA,"Support Services","Monitoring & Evaluation","Naira","Population",NA
"me","Borno",79005.00375,NA,NA,NA,"Support Services","Monitoring & Evaluation","USD","Population",NA
"rm","Borno",NA,NA,NA,NA,"Support Services","Resource Mobilisation","Naira","Population",NA
"rm","Borno",NA,NA,NA,NA,"Support Services","Resource Mobilisation","USD","Population",NA
"ss_sbc","Borno",529196809.453471,NA,NA,NA,"Support Services","Social Behaviour Change","Naira","Population",NA
"ss_sbc","Borno",330748.005908419,NA,NA,NA,"Support Services","Social Behaviour Change","USD","Population",NA
"cb","Cross River",612547437,NA,NA,NA,"Support Services","Capacity Building","Naira","Population",NA
"cb","Cross River",382842.148125,NA,NA,NA,"Support Services","Capacity Building","USD","Population",NA
"gc","Cross River",195590420,NA,NA,NA,"Support Services","Governance & Coordination","Naira","Population",NA
"gc","Cross River",122244.0125,NA,NA,NA,"Support Services","Governance & Coordination","USD","Population",NA
"me","Cross River",84272004,NA,NA,NA,"Support Services","Monitoring & Evaluation","Naira","Population",NA
"me","Cross River",52670.0025,NA,NA,NA,"Support Services","Monitoring & Evaluation","USD","Population",NA
"rm","Cross River",NA,NA,NA,NA,"Support Services","Resource Mobilisation","Naira","Population",NA
"rm","Cross River",NA,NA,NA,NA,"Support Services","Resource Mobilisation","USD","Population",NA
"ss_sbc","Cross River",327355718.668333,NA,NA,NA,"Support Services","Social Behaviour Change","Naira","Population",NA
"ss_sbc","Cross River",204597.324167708,NA,NA,NA,"Support Services","Social Behaviour Change","USD","Population",NA
"cb","Delta",426542412,NA,NA,NA,"Support Services","Capacity Building","Naira","Population",NA
"cb","Delta",266589.0075,NA,NA,NA,"Support Services","Capacity Building","USD","Population",NA
"gc","Delta",205670420,NA,NA,NA,"Support Services","Governance & Coordination","Naira","Population",NA
"gc","Delta",128544.0125,NA,NA,NA,"Support Services","Governance & Coordination","USD","Population",NA
"me","Delta",117044450,NA,NA,NA,"Support Services","Monitoring & Evaluation","Naira","Population",NA
"me","Delta",73152.78125,NA,NA,NA,"Support Services","Monitoring & Evaluation","USD","Population",NA
"rm","Delta",NA,NA,NA,NA,"Support Services","Resource Mobilisation","Naira","Population",NA
"rm","Delta",NA,NA,NA,NA,"Support Services","Resource Mobilisation","USD","Population",NA
"ss_sbc","Delta",457958777.411658,NA,NA,NA,"Support Services","Social Behaviour Change","Naira","Population",NA
"ss_sbc","Delta",286224.235882286,NA,NA,NA,"Support Services","Social Behaviour Change","USD","Population",NA
"cb","Ebonyi",322741341,NA,NA,NA,"Support Services","Capacity Building","Naira","Population",NA
"cb","Ebonyi",201713.338125,NA,NA,NA,"Support Services","Capacity Building","USD","Population",NA
"gc","Ebonyi",188390420,NA,NA,NA,"Support Services","Governance & Coordination","Naira","Population",NA
"gc","Ebonyi",117744.0125,NA,NA,NA,"Support Services","Governance & Coordination","USD","Population",NA
"me","Ebonyi",60863114,NA,NA,NA,"Support Services","Monitoring & Evaluation","Naira","Population",NA
"me","Ebonyi",38039.44625,NA,NA,NA,"Support Services","Monitoring & Evaluation","USD","Population",NA
"rm","Ebonyi",NA,NA,NA,NA,"Support Services","Resource Mobilisation","Naira","Population",NA
"rm","Ebonyi",NA,NA,NA,NA,"Support Services","Resource Mobilisation","USD","Population",NA
"ss_sbc","Ebonyi",290040559.027383,NA,NA,NA,"Support Services","Social Behaviour Change","Naira","Population",NA
"ss_sbc","Ebonyi",181275.349392114,NA,NA,NA,"Support Services","Social Behaviour Change","USD","Population",NA
"cb","Edo",418300746,NA,NA,NA,"Support Services","Capacity Building","Naira","Population",NA
"cb","Edo",261437.96625,NA,NA,NA,"Support Services","Capacity Building","USD","Population",NA
"gc","Edo",195590420,NA,NA,NA,"Support Services","Governance & Coordination","Naira","Population",NA
"gc","Edo",122244.0125,NA,NA,NA,"Support Services","Governance & Coordination","USD","Population",NA
"me","Edo",84272004,NA,NA,NA,"Support Services","Monitoring & Evaluation","Naira","Population",NA
"me","Edo",52670.0025,NA,NA,NA,"Support Services","Monitoring & Evaluation","USD","Population",NA
"rm","Edo",NA,NA,NA,NA,"Support Services","Resource Mobilisation","Naira","Population",NA
"rm","Edo",NA,NA,NA,NA,"Support Services","Resource Mobilisation","USD","Population",NA
"ss_sbc","Edo",325659575.04829,NA,NA,NA,"Support Services","Social Behaviour Change","Naira","Population",NA
"ss_sbc","Edo",203537.234405181,NA,NA,NA,"Support Services","Social Behaviour Change","USD","Population",NA
"cb","Ekiti",257159328,NA,NA,NA,"Support Services","Capacity Building","Naira","Population",NA
"cb","Ekiti",160724.58,NA,NA,NA,"Support Services","Capacity Building","USD","Population",NA
"gc","Ekiti",192710420,NA,NA,NA,"Support Services","Governance & Coordination","Naira","Population",NA
"gc","Ekiti",120444.0125,NA,NA,NA,"Support Services","Governance & Coordination","USD","Population",NA
"me","Ekiti",74908448,NA,NA,NA,"Support Services","Monitoring & Evaluation","Naira","Population",NA
"me","Ekiti",46817.78,NA,NA,NA,"Support Services","Monitoring & Evaluation","USD","Population",NA
"rm","Ekiti",NA,NA,NA,NA,"Support Services","Resource Mobilisation","Naira","Population",NA
"rm","Ekiti",NA,NA,NA,NA,"Support Services","Resource Mobilisation","USD","Population",NA
