"","state","lga","code_case_management","code_smc","code_pmc","code_pmc_new","code_iptp","code_vaccine_all","code_vaccine_limited","code_irs","code_lsm","code_itn_type","code_itn_urban","itn_combined","intervention_summary_1","intervention_summary_2","intervention_summary_3","intervention_summary_4"
"399","Sokoto","Sokoto South","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine","Urban","LLIN Routine-Urban","CM + IPTp + LLIN Routine-Urban + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine-Urban + SMC + LSM","CM + IPTp + LLIN Routine-Urban + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine-Urban + SMC + LSM"
"400","Sokoto","Tambuwal","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM"
"401","Sokoto","Tangaza","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM"
"402","Sokoto","Tureta","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM"
"403","Sokoto","Wamako","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM"
"404","Sokoto","Wurno","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM"
"405","Sokoto","Yabo","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM"
"406","Zamfara","Anka","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM"
"407","Zamfara","Bakura","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM"
"408","Zamfara","Birnin Magaji","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM"
"409","Zamfara","Bukkuyum","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM"
"410","Zamfara","Bungudu","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM"
"411","Zamfara","Gummi","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM"
"412","Zamfara","Gusau","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM"
"413","Zamfara","Kaura-Namoda","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM"
"414","Zamfara","Maradun","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM"
"415","Zamfara","Maru","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM"
"416","Zamfara","Shinkafi","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM"
"417","Zamfara","Talata Mafara","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM"
"418","Zamfara","Tsafe","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM"
"419","Zamfara","Zurmi","CM","SMC",NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM","CM + IPTp + LLIN Routine + SMC + Vaccine + LSM","CM + IPTp + LLIN Routine + SMC + LSM"
"420","Abia","Aba North","CM",NA,"PMC",NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine","Urban","LLIN Routine-Urban","CM + IPTp + LLIN Routine-Urban + PMC + Vaccine + LSM","CM + IPTp + LLIN Routine-Urban + PMC + LSM","CM + IPTp + LLIN Routine-Urban + Vaccine + LSM","CM + IPTp + LLIN Routine-Urban + LSM"
"421","Abia","Aba South","CM",NA,"PMC",NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine","Urban","LLIN Routine-Urban","CM + IPTp + LLIN Routine-Urban + PMC + Vaccine + LSM","CM + IPTp + LLIN Routine-Urban + PMC + LSM","CM + IPTp + LLIN Routine-Urban + Vaccine + LSM","CM + IPTp + LLIN Routine-Urban + LSM"
"422","Abia","Arochukwu","CM",NA,"PMC",NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + PMC + Vaccine + LSM","CM + IPTp + LLIN Routine + PMC + LSM","CM + IPTp + LLIN Routine + Vaccine + LSM","CM + IPTp + LLIN Routine + LSM"
"423","Abia","Bende","CM",NA,"PMC",NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + PMC + Vaccine + LSM","CM + IPTp + LLIN Routine + PMC + LSM","CM + IPTp + LLIN Routine + Vaccine + LSM","CM + IPTp + LLIN Routine + LSM"
"424","Abia","Ikwuano","CM",NA,"PMC",NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + PMC + Vaccine + LSM","CM + IPTp + LLIN Routine + PMC + LSM","CM + IPTp + LLIN Routine + Vaccine + LSM","CM + IPTp + LLIN Routine + LSM"
"425","Abia","Isiala-Ngwa North","CM",NA,"PMC",NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + PMC + Vaccine + LSM","CM + IPTp + LLIN Routine + PMC + LSM","CM + IPTp + LLIN Routine + Vaccine + LSM","CM + IPTp + LLIN Routine + LSM"
"426","Abia","Isiala-Ngwa South","CM",NA,"PMC",NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + PMC + Vaccine + LSM","CM + IPTp + LLIN Routine + PMC + LSM","CM + IPTp + LLIN Routine + Vaccine + LSM","CM + IPTp + LLIN Routine + LSM"
"427","Abia","Isuikwato","CM",NA,"PMC",NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + PMC + Vaccine + LSM","CM + IPTp + LLIN Routine + PMC + LSM","CM + IPTp + LLIN Routine + Vaccine + LSM","CM + IPTp + LLIN Routine + LSM"
"428","Abia","Obi Nwa","CM",NA,"PMC",NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + PMC + Vaccine + LSM","CM + IPTp + LLIN Routine + PMC + LSM","CM + IPTp + LLIN Routine + Vaccine + LSM","CM + IPTp + LLIN Routine + LSM"
"429","Abia","Ohafia","CM",NA,"PMC",NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + PMC + Vaccine + LSM","CM + IPTp + LLIN Routine + PMC + LSM","CM + IPTp + LLIN Routine + Vaccine + LSM","CM + IPTp + LLIN Routine + LSM"
"430","Abia","Osisioma Ngwa","CM",NA,"PMC",NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + PMC + Vaccine + LSM","CM + IPTp + LLIN Routine + PMC + LSM","CM + IPTp + LLIN Routine + Vaccine + LSM","CM + IPTp + LLIN Routine + LSM"
"431","Abia","Ugwunagbo","CM",NA,"PMC",NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + PMC + Vaccine + LSM","CM + IPTp + LLIN Routine + PMC + LSM","CM + IPTp + LLIN Routine + Vaccine + LSM","CM + IPTp + LLIN Routine + LSM"
"432","Abia","Ukwa East","CM",NA,"PMC",NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + PMC + Vaccine + LSM","CM + IPTp + LLIN Routine + PMC + LSM","CM + IPTp + LLIN Routine + Vaccine + LSM","CM + IPTp + LLIN Routine + LSM"
"433","Abia","Ukwa West","CM",NA,"PMC",NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + PMC + Vaccine + LSM","CM + IPTp + LLIN Routine + PMC + LSM","CM + IPTp + LLIN Routine + Vaccine + LSM","CM + IPTp + LLIN Routine + LSM"
"434","Abia","Umuahia North","CM",NA,"PMC",NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + PMC + Vaccine + LSM","CM + IPTp + LLIN Routine + PMC + LSM","CM + IPTp + LLIN Routine + Vaccine + LSM","CM + IPTp + LLIN Routine + LSM"
"435","Abia","Umuahia South","CM",NA,"PMC",NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + PMC + Vaccine + LSM","CM + IPTp + LLIN Routine + PMC + LSM","CM + IPTp + LLIN Routine + Vaccine + LSM","CM + IPTp + LLIN Routine + LSM"
"436","Abia","Umu-Nneochi","CM",NA,"PMC",NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + PMC + Vaccine + LSM","CM + IPTp + LLIN Routine + PMC + LSM","CM + IPTp + LLIN Routine + Vaccine + LSM","CM + IPTp + LLIN Routine + LSM"
"437","Anambra","Aguata","CM",NA,NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + Vaccine + LSM","CM + IPTp + LLIN Routine + LSM","CM + IPTp + LLIN Routine + Vaccine + LSM","CM + IPTp + LLIN Routine + LSM"
"438","Anambra","Anambra East","CM",NA,NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + Vaccine + LSM","CM + IPTp + LLIN Routine + LSM","CM + IPTp + LLIN Routine + Vaccine + LSM","CM + IPTp + LLIN Routine + LSM"
"439","Anambra","Anambra West","CM",NA,NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + Vaccine + LSM","CM + IPTp + LLIN Routine + LSM","CM + IPTp + LLIN Routine + Vaccine + LSM","CM + IPTp + LLIN Routine + LSM"
"440","Anambra","Anaocha","CM",NA,NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + Vaccine + LSM","CM + IPTp + LLIN Routine + LSM","CM + IPTp + LLIN Routine + Vaccine + LSM","CM + IPTp + LLIN Routine + LSM"
"441","Anambra","Awka North","CM",NA,NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + Vaccine + LSM","CM + IPTp + LLIN Routine + LSM","CM + IPTp + LLIN Routine + Vaccine + LSM","CM + IPTp + LLIN Routine + LSM"
"442","Anambra","Awka South","CM",NA,NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + Vaccine + LSM","CM + IPTp + LLIN Routine + LSM","CM + IPTp + LLIN Routine + Vaccine + LSM","CM + IPTp + LLIN Routine + LSM"
"443","Anambra","Ayamelum","CM",NA,NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + Vaccine + LSM","CM + IPTp + LLIN Routine + LSM","CM + IPTp + LLIN Routine + Vaccine + LSM","CM + IPTp + LLIN Routine + LSM"
"444","Anambra","Dunukofia","CM",NA,NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + Vaccine + LSM","CM + IPTp + LLIN Routine + LSM","CM + IPTp + LLIN Routine + Vaccine + LSM","CM + IPTp + LLIN Routine + LSM"
"445","Anambra","Ekwusigo","CM",NA,NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + Vaccine + LSM","CM + IPTp + LLIN Routine + LSM","CM + IPTp + LLIN Routine + Vaccine + LSM","CM + IPTp + LLIN Routine + LSM"
"446","Anambra","Idemili North","CM",NA,NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine","Urban","LLIN Routine-Urban","CM + IPTp + LLIN Routine-Urban + Vaccine + LSM","CM + IPTp + LLIN Routine-Urban + LSM","CM + IPTp + LLIN Routine-Urban + Vaccine + LSM","CM + IPTp + LLIN Routine-Urban + LSM"
"447","Anambra","Idemili South","CM",NA,NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine","Urban","LLIN Routine-Urban","CM + IPTp + LLIN Routine-Urban + Vaccine + LSM","CM + IPTp + LLIN Routine-Urban + LSM","CM + IPTp + LLIN Routine-Urban + Vaccine + LSM","CM + IPTp + LLIN Routine-Urban + LSM"
"448","Anambra","Ihiala","CM",NA,NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + Vaccine + LSM","CM + IPTp + LLIN Routine + LSM","CM + IPTp + LLIN Routine + Vaccine + LSM","CM + IPTp + LLIN Routine + LSM"
"449","Anambra","Njikoka","CM",NA,NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + Vaccine + LSM","CM + IPTp + LLIN Routine + LSM","CM + IPTp + LLIN Routine + Vaccine + LSM","CM + IPTp + LLIN Routine + LSM"
"450","Anambra","Nnewi North","CM",NA,NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + Vaccine + LSM","CM + IPTp + LLIN Routine + LSM","CM + IPTp + LLIN Routine + Vaccine + LSM","CM + IPTp + LLIN Routine + LSM"
"451","Anambra","Nnewi South","CM",NA,NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + Vaccine + LSM","CM + IPTp + LLIN Routine + LSM","CM + IPTp + LLIN Routine + Vaccine + LSM","CM + IPTp + LLIN Routine + LSM"
"452","Anambra","Ogbaru","CM",NA,NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + Vaccine + LSM","CM + IPTp + LLIN Routine + LSM","CM + IPTp + LLIN Routine + Vaccine + LSM","CM + IPTp + LLIN Routine + LSM"
"453","Anambra","Onitsha North","CM",NA,NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine","Urban","LLIN Routine-Urban","CM + IPTp + LLIN Routine-Urban + Vaccine + LSM","CM + IPTp + LLIN Routine-Urban + LSM","CM + IPTp + LLIN Routine-Urban + Vaccine + LSM","CM + IPTp + LLIN Routine-Urban + LSM"
"454","Anambra","Onitsha South","CM",NA,NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine","Urban","LLIN Routine-Urban","CM + IPTp + LLIN Routine-Urban + Vaccine + LSM","CM + IPTp + LLIN Routine-Urban + LSM","CM + IPTp + LLIN Routine-Urban + Vaccine + LSM","CM + IPTp + LLIN Routine-Urban + LSM"
"455","Anambra","Orumba North","CM",NA,NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + Vaccine + LSM","CM + IPTp + LLIN Routine + LSM","CM + IPTp + LLIN Routine + Vaccine + LSM","CM + IPTp + LLIN Routine + LSM"
"456","Anambra","Orumba South","CM",NA,NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + Vaccine + LSM","CM + IPTp + LLIN Routine + LSM","CM + IPTp + LLIN Routine + Vaccine + LSM","CM + IPTp + LLIN Routine + LSM"
"457","Anambra","Oyi","CM",NA,NA,NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + Vaccine + LSM","CM + IPTp + LLIN Routine + LSM","CM + IPTp + LLIN Routine + Vaccine + LSM","CM + IPTp + LLIN Routine + LSM"
"458","Ebonyi","Abakaliki","CM",NA,"PMC",NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + PMC + Vaccine + LSM","CM + IPTp + LLIN Routine + PMC + LSM","CM + IPTp + LLIN Routine + Vaccine + LSM","CM + IPTp + LLIN Routine + LSM"
"459","Ebonyi","Afikpo North","CM",NA,"PMC",NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + PMC + Vaccine + LSM","CM + IPTp + LLIN Routine + PMC + LSM","CM + IPTp + LLIN Routine + Vaccine + LSM","CM + IPTp + LLIN Routine + LSM"
"460","Ebonyi","Afikpo South","CM",NA,"PMC",NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + PMC + Vaccine + LSM","CM + IPTp + LLIN Routine + PMC + LSM","CM + IPTp + LLIN Routine + Vaccine + LSM","CM + IPTp + LLIN Routine + LSM"
"461","Ebonyi","Ebonyi","CM",NA,"PMC",NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + PMC + Vaccine + LSM","CM + IPTp + LLIN Routine + PMC + LSM","CM + IPTp + LLIN Routine + Vaccine + LSM","CM + IPTp + LLIN Routine + LSM"
"462","Ebonyi","Ezza North","CM",NA,"PMC",NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + PMC + Vaccine + LSM","CM + IPTp + LLIN Routine + PMC + LSM","CM + IPTp + LLIN Routine + Vaccine + LSM","CM + IPTp + LLIN Routine + LSM"
"463","Ebonyi","Ezza South","CM",NA,"PMC",NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + PMC + Vaccine + LSM","CM + IPTp + LLIN Routine + PMC + LSM","CM + IPTp + LLIN Routine + Vaccine + LSM","CM + IPTp + LLIN Routine + LSM"
"464","Ebonyi","Ikwo","CM",NA,"PMC",NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + PMC + Vaccine + LSM","CM + IPTp + LLIN Routine + PMC + LSM","CM + IPTp + LLIN Routine + Vaccine + LSM","CM + IPTp + LLIN Routine + LSM"
"465","Ebonyi","Ishielu","CM",NA,"PMC",NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + PMC + Vaccine + LSM","CM + IPTp + LLIN Routine + PMC + LSM","CM + IPTp + LLIN Routine + Vaccine + LSM","CM + IPTp + LLIN Routine + LSM"
"466","Ebonyi","Ivo","CM",NA,"PMC",NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + PMC + Vaccine + LSM","CM + IPTp + LLIN Routine + PMC + LSM","CM + IPTp + LLIN Routine + Vaccine + LSM","CM + IPTp + LLIN Routine + LSM"
"467","Ebonyi","Izzi","CM",NA,"PMC",NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + PMC + Vaccine + LSM","CM + IPTp + LLIN Routine + PMC + LSM","CM + IPTp + LLIN Routine + Vaccine + LSM","CM + IPTp + LLIN Routine + LSM"
"468","Ebonyi","Ohaozara","CM",NA,"PMC",NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + PMC + Vaccine + LSM","CM + IPTp + LLIN Routine + PMC + LSM","CM + IPTp + LLIN Routine + Vaccine + LSM","CM + IPTp + LLIN Routine + LSM"
"469","Ebonyi","Ohaukwu","CM",NA,"PMC",NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + PMC + Vaccine + LSM","CM + IPTp + LLIN Routine + PMC + LSM","CM + IPTp + LLIN Routine + Vaccine + LSM","CM + IPTp + LLIN Routine + LSM"
"470","Ebonyi","Onicha","CM",NA,"PMC",NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + PMC + Vaccine + LSM","CM + IPTp + LLIN Routine + PMC + LSM","CM + IPTp + LLIN Routine + Vaccine + LSM","CM + IPTp + LLIN Routine + LSM"
"471","Enugu","Aninri","CM",NA,"PMC",NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + PMC + Vaccine + LSM","CM + IPTp + LLIN Routine + PMC + LSM","CM + IPTp + LLIN Routine + Vaccine + LSM","CM + IPTp + LLIN Routine + LSM"
"472","Enugu","Awgu","CM",NA,"PMC",NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + PMC + Vaccine + LSM","CM + IPTp + LLIN Routine + PMC + LSM","CM + IPTp + LLIN Routine + Vaccine + LSM","CM + IPTp + LLIN Routine + LSM"
"473","Enugu","Enugu East","CM",NA,"PMC",NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine","Urban","LLIN Routine-Urban","CM + IPTp + LLIN Routine-Urban + PMC + Vaccine + LSM","CM + IPTp + LLIN Routine-Urban + PMC + LSM","CM + IPTp + LLIN Routine-Urban + Vaccine + LSM","CM + IPTp + LLIN Routine-Urban + LSM"
"474","Enugu","Enugu North","CM",NA,"PMC",NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine","Urban","LLIN Routine-Urban","CM + IPTp + LLIN Routine-Urban + PMC + Vaccine + LSM","CM + IPTp + LLIN Routine-Urban + PMC + LSM","CM + IPTp + LLIN Routine-Urban + Vaccine + LSM","CM + IPTp + LLIN Routine-Urban + LSM"
"475","Enugu","Enugu South","CM",NA,"PMC",NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine","Urban","LLIN Routine-Urban","CM + IPTp + LLIN Routine-Urban + PMC + Vaccine + LSM","CM + IPTp + LLIN Routine-Urban + PMC + LSM","CM + IPTp + LLIN Routine-Urban + Vaccine + LSM","CM + IPTp + LLIN Routine-Urban + LSM"
"476","Enugu","Ezeagu","CM",NA,"PMC",NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + PMC + Vaccine + LSM","CM + IPTp + LLIN Routine + PMC + LSM","CM + IPTp + LLIN Routine + Vaccine + LSM","CM + IPTp + LLIN Routine + LSM"
"477","Enugu","Igbo-Etiti","CM",NA,"PMC",NA,"IPTp","Vaccine",NA,NA,"LSM","LLIN Routine",NA,"LLIN Routine","CM + IPTp + LLIN Routine + PMC + Vaccine + LSM","CM + IPTp + LLIN Routine + PMC + LSM","CM + IPTp + LLIN Routine + Vaccine + LSM","CM + IPTp + LLIN Routine + LSM"
